in s,C2 in V
-2.03022E-02,5.0130E+01
-2.03014E-02,5.0130E+01
-2.03007E-02,5.0179E+01
-2.02999E-02,5.0179E+01
-2.02992E-02,5.0228E+01
-2.02984E-02,5.0130E+01
-2.02976E-02,5.0033E+01
-2.02969E-02,5.0130E+01
-2.02961E-02,5.0179E+01
-2.02954E-02,5.0130E+01
-2.02946E-02,5.0179E+01
-2.02939E-02,5.0179E+01
-2.02931E-02,5.0130E+01
-2.02924E-02,5.0081E+01
-2.02916E-02,5.0179E+01
-2.02909E-02,5.0277E+01
-2.02901E-02,5.0179E+01
-2.02894E-02,5.0081E+01
-2.02886E-02,5.0179E+01
-2.02879E-02,5.0033E+01
-2.02871E-02,5.0130E+01
-2.02864E-02,5.0179E+01
-2.02856E-02,5.0179E+01
-2.02849E-02,5.0228E+01
-2.02841E-02,4.9935E+01
-2.02834E-02,5.0228E+01
-2.02826E-02,5.0179E+01
-2.02819E-02,5.0081E+01
-2.02811E-02,5.0179E+01
-2.02804E-02,5.0130E+01
-2.02796E-02,5.0033E+01
-2.02788E-02,5.0277E+01
-2.02781E-02,5.0179E+01
-2.02773E-02,5.0326E+01
-2.02766E-02,4.9984E+01
-2.02758E-02,5.0277E+01
-2.02751E-02,5.0130E+01
-2.02743E-02,5.0081E+01
-2.02736E-02,5.0081E+01
-2.02728E-02,5.0179E+01
-2.02721E-02,5.0326E+01
-2.02713E-02,5.0326E+01
-2.02706E-02,5.0033E+01
-2.02698E-02,5.0326E+01
-2.02691E-02,5.0033E+01
-2.02683E-02,5.0179E+01
-2.02676E-02,5.0179E+01
-2.02668E-02,5.0179E+01
-2.02661E-02,5.0130E+01
-2.02653E-02,5.0277E+01
-2.02646E-02,5.0179E+01
-2.02638E-02,5.0179E+01
-2.02631E-02,5.0081E+01
-2.02623E-02,5.0326E+01
-2.02616E-02,5.0326E+01
-2.02608E-02,5.0081E+01
-2.02600E-02,5.0326E+01
-2.02593E-02,5.0033E+01
-2.02585E-02,5.0179E+01
-2.02578E-02,5.0277E+01
-2.02570E-02,5.0277E+01
-2.02563E-02,5.0179E+01
-2.02555E-02,5.0081E+01
-2.02548E-02,5.0130E+01
-2.02540E-02,5.0081E+01
-2.02533E-02,5.0179E+01
-2.02525E-02,5.0179E+01
-2.02518E-02,5.0033E+01
-2.02510E-02,5.0033E+01
-2.02503E-02,5.0130E+01
-2.02495E-02,5.0081E+01
-2.02488E-02,5.0081E+01
-2.02480E-02,5.0081E+01
-2.02473E-02,5.0179E+01
-2.02465E-02,5.0081E+01
-2.02458E-02,5.0179E+01
-2.02450E-02,5.0081E+01
-2.02443E-02,5.0081E+01
-2.02435E-02,5.0033E+01
-2.02428E-02,5.0179E+01
-2.02420E-02,5.0033E+01
-2.02412E-02,5.0228E+01
-2.02405E-02,5.0130E+01
-2.02397E-02,5.0033E+01
-2.02390E-02,5.0033E+01
-2.02382E-02,5.0130E+01
-2.02375E-02,5.0179E+01
-2.02367E-02,5.0033E+01
-2.02360E-02,4.9984E+01
-2.02352E-02,5.0179E+01
-2.02345E-02,5.0179E+01
-2.02337E-02,5.0228E+01
-2.02330E-02,5.0033E+01
-2.02322E-02,5.0179E+01
-2.02315E-02,5.0033E+01
-2.02307E-02,5.0130E+01
-2.02300E-02,5.0081E+01
-2.02292E-02,5.0179E+01
-2.02285E-02,5.0081E+01
-2.02277E-02,5.0228E+01
-2.02270E-02,5.0179E+01
-2.02262E-02,5.0179E+01
-2.02255E-02,5.0228E+01
-2.02247E-02,5.0130E+01
-2.02240E-02,5.0130E+01
-2.02232E-02,5.0179E+01
-2.02224E-02,5.0033E+01
-2.02217E-02,5.0130E+01
-2.02209E-02,5.0033E+01
-2.02202E-02,5.0179E+01
-2.02194E-02,5.0179E+01
-2.02187E-02,5.0228E+01
-2.02179E-02,4.9984E+01
-2.02172E-02,5.0130E+01
-2.02164E-02,5.0179E+01
-2.02157E-02,5.0228E+01
-2.02149E-02,4.9984E+01
-2.02142E-02,5.0033E+01
-2.02134E-02,5.0179E+01
-2.02127E-02,5.0326E+01
-2.02119E-02,5.0033E+01
-2.02112E-02,5.0326E+01
-2.02104E-02,5.0081E+01
-2.02097E-02,5.0179E+01
-2.02089E-02,5.0081E+01
-2.02082E-02,5.0130E+01
-2.02074E-02,5.0081E+01
-2.02067E-02,5.0179E+01
-2.02059E-02,5.0326E+01
-2.02052E-02,5.0179E+01
-2.02044E-02,5.0033E+01
-2.02036E-02,5.0033E+01
-2.02029E-02,5.0179E+01
-2.02021E-02,5.0081E+01
-2.02014E-02,5.0033E+01
-2.02006E-02,5.0081E+01
-2.01999E-02,4.9935E+01
-2.01991E-02,5.0179E+01
-2.01984E-02,5.0179E+01
-2.01976E-02,5.0179E+01
-2.01969E-02,5.0033E+01
-2.01961E-02,5.0033E+01
-2.01954E-02,5.0081E+01
-2.01946E-02,5.0179E+01
-2.01939E-02,5.0033E+01
-2.01931E-02,5.0228E+01
-2.01924E-02,5.0130E+01
-2.01916E-02,5.0179E+01
-2.01909E-02,5.0033E+01
-2.01901E-02,5.0326E+01
-2.01894E-02,4.9984E+01
-2.01886E-02,5.0081E+01
-2.01879E-02,5.0179E+01
-2.01871E-02,5.0130E+01
-2.01864E-02,5.0179E+01
-2.01856E-02,5.0179E+01
-2.01848E-02,5.0033E+01
-2.01841E-02,5.0033E+01
-2.01833E-02,5.0179E+01
-2.01826E-02,5.0228E+01
-2.01818E-02,5.0033E+01
-2.01811E-02,5.0277E+01
-2.01803E-02,5.0179E+01
-2.01796E-02,5.0033E+01
-2.01788E-02,5.0228E+01
-2.01781E-02,5.0179E+01
-2.01773E-02,5.0326E+01
-2.01766E-02,5.0130E+01
-2.01758E-02,5.0081E+01
-2.01751E-02,5.0228E+01
-2.01743E-02,4.9984E+01
-2.01736E-02,5.0130E+01
-2.01728E-02,5.0033E+01
-2.01721E-02,5.0228E+01
-2.01713E-02,5.0033E+01
-2.01706E-02,5.0179E+01
-2.01698E-02,5.0179E+01
-2.01691E-02,5.0228E+01
-2.01683E-02,5.0179E+01
-2.01676E-02,5.0179E+01
-2.01668E-02,5.0277E+01
-2.01660E-02,5.0081E+01
-2.01653E-02,5.0326E+01
-2.01645E-02,5.0081E+01
-2.01638E-02,5.0081E+01
-2.01630E-02,5.0081E+01
-2.01623E-02,5.0081E+01
-2.01615E-02,5.0179E+01
-2.01608E-02,5.0033E+01
-2.01600E-02,5.0130E+01
-2.01593E-02,5.0130E+01
-2.01585E-02,5.0033E+01
-2.01578E-02,4.9984E+01
-2.01570E-02,5.0081E+01
-2.01563E-02,5.0033E+01
-2.01555E-02,5.0081E+01
-2.01548E-02,5.0033E+01
-2.01540E-02,5.0179E+01
-2.01533E-02,5.0033E+01
-2.01525E-02,5.0179E+01
-2.01518E-02,5.0179E+01
-2.01510E-02,5.0228E+01
-2.01503E-02,5.0033E+01
-2.01495E-02,5.0179E+01
-2.01488E-02,5.0179E+01
-2.01480E-02,5.0228E+01
-2.01472E-02,5.0130E+01
-2.01465E-02,5.0179E+01
-2.01457E-02,5.0179E+01
-2.01450E-02,5.0130E+01
-2.01442E-02,5.0033E+01
-2.01435E-02,5.0228E+01
-2.01427E-02,5.0228E+01
-2.01420E-02,5.0033E+01
-2.01412E-02,5.0179E+01
-2.01405E-02,5.0130E+01
-2.01397E-02,5.0033E+01
-2.01390E-02,5.0179E+01
-2.01382E-02,5.0033E+01
-2.01375E-02,5.0081E+01
-2.01367E-02,5.0130E+01
-2.01360E-02,5.0179E+01
-2.01352E-02,5.0033E+01
-2.01345E-02,5.0179E+01
-2.01337E-02,4.9984E+01
-2.01330E-02,5.0130E+01
-2.01322E-02,5.0081E+01
-2.01315E-02,5.0081E+01
-2.01307E-02,5.0179E+01
-2.01300E-02,5.0228E+01
-2.01292E-02,5.0179E+01
-2.01284E-02,5.0326E+01
-2.01277E-02,5.0081E+01
-2.01269E-02,5.0033E+01
-2.01262E-02,5.0130E+01
-2.01254E-02,5.0130E+01
-2.01247E-02,5.0326E+01
-2.01239E-02,5.0081E+01
-2.01232E-02,5.0179E+01
-2.01224E-02,5.0179E+01
-2.01217E-02,5.0033E+01
-2.01209E-02,5.0179E+01
-2.01202E-02,5.0033E+01
-2.01194E-02,5.0179E+01
-2.01187E-02,5.0179E+01
-2.01179E-02,5.0130E+01
-2.01172E-02,5.0179E+01
-2.01164E-02,5.0130E+01
-2.01157E-02,5.0130E+01
-2.01149E-02,5.0228E+01
-2.01142E-02,5.0179E+01
-2.01134E-02,5.0130E+01
-2.01127E-02,5.0081E+01
-2.01119E-02,5.0130E+01
-2.01112E-02,5.0081E+01
-2.01104E-02,5.0277E+01
-2.01096E-02,5.0081E+01
-2.01089E-02,5.0179E+01
-2.01081E-02,5.0179E+01
-2.01074E-02,5.0081E+01
-2.01066E-02,5.0130E+01
-2.01059E-02,4.9935E+01
-2.01051E-02,5.0130E+01
-2.01044E-02,5.0130E+01
-2.01036E-02,5.0179E+01
-2.01029E-02,5.0130E+01
-2.01021E-02,5.0179E+01
-2.01014E-02,5.0179E+01
-2.01006E-02,5.0033E+01
-2.00999E-02,4.9984E+01
-2.00991E-02,5.0033E+01
-2.00984E-02,5.0130E+01
-2.00976E-02,5.0179E+01
-2.00969E-02,5.0179E+01
-2.00961E-02,5.0033E+01
-2.00954E-02,5.0081E+01
-2.00946E-02,5.0033E+01
-2.00939E-02,5.0081E+01
-2.00931E-02,5.0033E+01
-2.00924E-02,5.0033E+01
-2.00916E-02,5.0081E+01
-2.00908E-02,5.0130E+01
-2.00901E-02,5.0081E+01
-2.00893E-02,5.0228E+01
-2.00886E-02,5.0033E+01
-2.00878E-02,5.0179E+01
-2.00871E-02,5.0179E+01
-2.00863E-02,5.0277E+01
-2.00856E-02,5.0081E+01
-2.00848E-02,5.0033E+01
-2.00841E-02,5.0033E+01
-2.00833E-02,5.0130E+01
-2.00826E-02,5.0033E+01
-2.00818E-02,5.0081E+01
-2.00811E-02,5.0081E+01
-2.00803E-02,5.0033E+01
-2.00796E-02,5.0179E+01
-2.00788E-02,5.0033E+01
-2.00781E-02,5.0277E+01
-2.00773E-02,5.0033E+01
-2.00766E-02,5.0179E+01
-2.00758E-02,5.0179E+01
-2.00751E-02,4.9984E+01
-2.00743E-02,5.0130E+01
-2.00736E-02,4.9984E+01
-2.00728E-02,5.0277E+01
-2.00720E-02,5.0179E+01
-2.00713E-02,5.0081E+01
-2.00705E-02,4.9935E+01
-2.00698E-02,5.0326E+01
-2.00690E-02,5.0081E+01
-2.00683E-02,5.0081E+01
-2.00675E-02,4.9984E+01
-2.00668E-02,5.0179E+01
-2.00660E-02,5.0179E+01
-2.00653E-02,5.0130E+01
-2.00645E-02,5.0033E+01
-2.00638E-02,5.0179E+01
-2.00630E-02,5.0081E+01
-2.00623E-02,5.0130E+01
-2.00615E-02,5.0033E+01
-2.00608E-02,5.0130E+01
-2.00600E-02,4.9935E+01
-2.00593E-02,5.0033E+01
-2.00585E-02,5.0130E+01
-2.00578E-02,5.0179E+01
-2.00570E-02,5.0130E+01
-2.00563E-02,5.0228E+01
-2.00555E-02,5.0033E+01
-2.00548E-02,5.0179E+01
-2.00540E-02,5.0033E+01
-2.00532E-02,5.0179E+01
-2.00525E-02,5.0179E+01
-2.00517E-02,5.0081E+01
-2.00510E-02,5.0033E+01
-2.00502E-02,5.0081E+01
-2.00495E-02,5.0179E+01
-2.00487E-02,5.0033E+01
-2.00480E-02,4.9984E+01
-2.00472E-02,5.0179E+01
-2.00465E-02,5.0179E+01
-2.00457E-02,5.0228E+01
-2.00450E-02,5.0081E+01
-2.00442E-02,5.0179E+01
-2.00435E-02,4.9984E+01
-2.00427E-02,5.0130E+01
-2.00420E-02,5.0326E+01
-2.00412E-02,5.0033E+01
-2.00405E-02,5.0130E+01
-2.00397E-02,5.0130E+01
-2.00390E-02,4.9984E+01
-2.00382E-02,5.0130E+01
-2.00375E-02,5.0033E+01
-2.00367E-02,5.0033E+01
-2.00360E-02,5.0130E+01
-2.00352E-02,5.0179E+01
-2.00344E-02,5.0228E+01
-2.00337E-02,5.0326E+01
-2.00329E-02,5.0033E+01
-2.00322E-02,5.0130E+01
-2.00314E-02,5.0179E+01
-2.00307E-02,5.0179E+01
-2.00299E-02,5.0081E+01
-2.00292E-02,5.0179E+01
-2.00284E-02,5.0179E+01
-2.00277E-02,5.0277E+01
-2.00269E-02,5.0179E+01
-2.00262E-02,5.0277E+01
-2.00254E-02,5.0179E+01
-2.00247E-02,5.0130E+01
-2.00239E-02,5.0228E+01
-2.00232E-02,5.0179E+01
-2.00224E-02,5.0130E+01
-2.00217E-02,5.0228E+01
-2.00209E-02,5.0179E+01
-2.00202E-02,5.0179E+01
-2.00194E-02,5.0033E+01
-2.00187E-02,5.0130E+01
-2.00179E-02,5.0130E+01
-2.00172E-02,5.0179E+01
-2.00164E-02,5.0277E+01
-2.00156E-02,5.0130E+01
-2.00149E-02,5.0081E+01
-2.00141E-02,5.0277E+01
-2.00134E-02,5.0179E+01
-2.00126E-02,5.0228E+01
-2.00119E-02,5.0081E+01
-2.00111E-02,5.0179E+01
-2.00104E-02,5.0081E+01
-2.00096E-02,5.0179E+01
-2.00089E-02,5.0033E+01
-2.00081E-02,5.0081E+01
-2.00074E-02,5.0033E+01
-2.00066E-02,5.0228E+01
-2.00059E-02,5.0179E+01
-2.00051E-02,5.0179E+01
-2.00044E-02,5.0033E+01
-2.00036E-02,5.0130E+01
-2.00029E-02,5.0179E+01
-2.00021E-02,5.0033E+01
-2.00014E-02,5.0081E+01
-2.00006E-02,4.9984E+01
-1.99999E-02,5.0033E+01
-1.99991E-02,5.0179E+01
-1.99984E-02,5.0179E+01
-1.99976E-02,5.0179E+01
-1.99968E-02,5.0130E+01
-1.99961E-02,5.0081E+01
-1.99953E-02,5.0130E+01
-1.99946E-02,5.0033E+01
-1.99938E-02,4.9935E+01
-1.99931E-02,5.0130E+01
-1.99923E-02,5.0081E+01
-1.99916E-02,5.0130E+01
-1.99908E-02,5.0179E+01
-1.99901E-02,5.0130E+01
-1.99893E-02,5.0081E+01
-1.99886E-02,5.0277E+01
-1.99878E-02,5.0033E+01
-1.99871E-02,5.0130E+01
-1.99863E-02,5.0081E+01
-1.99856E-02,5.0277E+01
-1.99848E-02,5.0081E+01
-1.99841E-02,5.0179E+01
-1.99833E-02,5.0179E+01
-1.99826E-02,5.0228E+01
-1.99818E-02,5.0130E+01
-1.99811E-02,5.0228E+01
-1.99803E-02,5.0033E+01
-1.99796E-02,5.0179E+01
-1.99788E-02,5.0277E+01
-1.99780E-02,5.0130E+01
-1.99773E-02,5.0130E+01
-1.99765E-02,5.0130E+01
-1.99758E-02,5.0033E+01
-1.99750E-02,5.0130E+01
-1.99743E-02,5.0130E+01
-1.99735E-02,5.0277E+01
-1.99728E-02,5.0033E+01
-1.99720E-02,5.0130E+01
-1.99713E-02,5.0326E+01
-1.99705E-02,5.0179E+01
-1.99698E-02,5.0179E+01
-1.99690E-02,5.0130E+01
-1.99683E-02,5.0033E+01
-1.99675E-02,5.0179E+01
-1.99668E-02,5.0033E+01
-1.99660E-02,5.0033E+01
-1.99653E-02,5.0179E+01
-1.99645E-02,5.0179E+01
-1.99638E-02,5.0179E+01
-1.99630E-02,5.0228E+01
-1.99623E-02,5.0130E+01
-1.99615E-02,5.0081E+01
-1.99608E-02,5.0228E+01
-1.99600E-02,5.0228E+01
-1.99592E-02,5.0033E+01
-1.99585E-02,5.0033E+01
-1.99577E-02,5.0033E+01
-1.99570E-02,5.0179E+01
-1.99562E-02,4.9984E+01
-1.99555E-02,5.0033E+01
-1.99547E-02,5.0130E+01
-1.99540E-02,5.0179E+01
-1.99532E-02,5.0081E+01
-1.99525E-02,5.0277E+01
-1.99517E-02,5.0033E+01
-1.99510E-02,5.0179E+01
-1.99502E-02,5.0179E+01
-1.99495E-02,5.0033E+01
-1.99487E-02,5.0228E+01
-1.99480E-02,5.0277E+01
-1.99472E-02,5.0179E+01
-1.99465E-02,5.0179E+01
-1.99457E-02,5.0081E+01
-1.99450E-02,5.0179E+01
-1.99442E-02,5.0130E+01
-1.99435E-02,5.0130E+01
-1.99427E-02,5.0033E+01
-1.99420E-02,5.0179E+01
-1.99412E-02,5.0033E+01
-1.99404E-02,5.0081E+01
-1.99397E-02,5.0081E+01
-1.99389E-02,5.0277E+01
-1.99382E-02,5.0033E+01
-1.99374E-02,5.0228E+01
-1.99367E-02,5.0179E+01
-1.99359E-02,5.0228E+01
-1.99352E-02,5.0081E+01
-1.99344E-02,5.0081E+01
-1.99337E-02,5.0130E+01
-1.99329E-02,5.0228E+01
-1.99322E-02,5.0081E+01
-1.99314E-02,5.0228E+01
-1.99307E-02,5.0033E+01
-1.99299E-02,5.0179E+01
-1.99292E-02,5.0179E+01
-1.99284E-02,5.0179E+01
-1.99277E-02,5.0130E+01
-1.99269E-02,5.0326E+01
-1.99262E-02,5.0179E+01
-1.99254E-02,5.0179E+01
-1.99247E-02,5.0081E+01
-1.99239E-02,5.0130E+01
-1.99232E-02,5.0081E+01
-1.99224E-02,5.0228E+01
-1.99216E-02,5.0179E+01
-1.99209E-02,5.0033E+01
-1.99201E-02,5.0130E+01
-1.99194E-02,5.0228E+01
-1.99186E-02,5.0130E+01
-1.99179E-02,5.0130E+01
-1.99171E-02,5.0130E+01
-1.99164E-02,5.0326E+01
-1.99156E-02,5.0130E+01
-1.99149E-02,5.0179E+01
-1.99141E-02,5.0081E+01
-1.99134E-02,5.0228E+01
-1.99126E-02,5.0130E+01
-1.99119E-02,5.0228E+01
-1.99111E-02,5.0033E+01
-1.99104E-02,5.0179E+01
-1.99096E-02,5.0179E+01
-1.99089E-02,5.0179E+01
-1.99081E-02,5.0130E+01
-1.99074E-02,5.0179E+01
-1.99066E-02,5.0033E+01
-1.99059E-02,5.0179E+01
-1.99051E-02,5.0179E+01
-1.99044E-02,5.0130E+01
-1.99036E-02,5.0081E+01
-1.99028E-02,5.0326E+01
-1.99021E-02,5.0326E+01
-1.99013E-02,5.0179E+01
-1.99006E-02,5.0277E+01
-1.98998E-02,5.0179E+01
-1.98991E-02,5.0179E+01
-1.98983E-02,5.0179E+01
-1.98976E-02,5.0228E+01
-1.98968E-02,5.0326E+01
-1.98961E-02,5.0179E+01
-1.98953E-02,5.0081E+01
-1.98946E-02,5.0130E+01
-1.98938E-02,5.0179E+01
-1.98931E-02,4.9935E+01
-1.98923E-02,5.0277E+01
-1.98916E-02,5.0179E+01
-1.98908E-02,5.0081E+01
-1.98901E-02,5.0179E+01
-1.98893E-02,5.0179E+01
-1.98886E-02,5.0081E+01
-1.98878E-02,5.0179E+01
-1.98871E-02,5.0130E+01
-1.98863E-02,5.0326E+01
-1.98856E-02,5.0033E+01
-1.98848E-02,5.0228E+01
-1.98840E-02,5.0081E+01
-1.98833E-02,5.0179E+01
-1.98825E-02,5.0033E+01
-1.98818E-02,5.0130E+01
-1.98810E-02,5.0081E+01
-1.98803E-02,5.0228E+01
-1.98795E-02,5.0081E+01
-1.98788E-02,5.0081E+01
-1.98780E-02,5.0179E+01
-1.98773E-02,5.0179E+01
-1.98765E-02,4.9984E+01
-1.98758E-02,5.0130E+01
-1.98750E-02,5.0179E+01
-1.98743E-02,5.0228E+01
-1.98735E-02,5.0179E+01
-1.98728E-02,5.0179E+01
-1.98720E-02,5.0081E+01
-1.98713E-02,5.0081E+01
-1.98705E-02,5.0033E+01
-1.98698E-02,5.0179E+01
-1.98690E-02,5.0130E+01
-1.98683E-02,5.0130E+01
-1.98675E-02,5.0033E+01
-1.98668E-02,5.0179E+01
-1.98660E-02,5.0179E+01
-1.98652E-02,5.0081E+01
-1.98645E-02,5.0179E+01
-1.98637E-02,5.0179E+01
-1.98630E-02,5.0130E+01
-1.98622E-02,5.0081E+01
-1.98615E-02,5.0033E+01
-1.98607E-02,5.0179E+01
-1.98600E-02,4.9984E+01
-1.98592E-02,5.0179E+01
-1.98585E-02,5.0033E+01
-1.98577E-02,5.0179E+01
-1.98570E-02,4.9984E+01
-1.98562E-02,5.0179E+01
-1.98555E-02,5.0179E+01
-1.98547E-02,5.0228E+01
-1.98540E-02,5.0033E+01
-1.98532E-02,5.0179E+01
-1.98525E-02,5.0179E+01
-1.98517E-02,5.0179E+01
-1.98510E-02,5.0277E+01
-1.98502E-02,5.0130E+01
-1.98495E-02,5.0081E+01
-1.98487E-02,5.0081E+01
-1.98480E-02,5.0277E+01
-1.98472E-02,5.0081E+01
-1.98464E-02,5.0130E+01
-1.98457E-02,5.0033E+01
-1.98449E-02,5.0081E+01
-1.98442E-02,5.0033E+01
-1.98434E-02,4.9935E+01
-1.98427E-02,5.0228E+01
-1.98419E-02,5.0081E+01
-1.98412E-02,5.0179E+01
-1.98404E-02,5.0228E+01
-1.98397E-02,5.0033E+01
-1.98389E-02,5.0179E+01
-1.98382E-02,5.0179E+01
-1.98374E-02,5.0130E+01
-1.98367E-02,5.0277E+01
-1.98359E-02,5.0179E+01
-1.98352E-02,5.0228E+01
-1.98344E-02,5.0033E+01
-1.98337E-02,5.0277E+01
-1.98329E-02,5.0179E+01
-1.98322E-02,5.0326E+01
-1.98314E-02,5.0033E+01
-1.98307E-02,5.0130E+01
-1.98299E-02,5.0033E+01
-1.98292E-02,4.9984E+01
-1.98284E-02,5.0081E+01
-1.98276E-02,5.0179E+01
-1.98269E-02,5.0033E+01
-1.98261E-02,5.0081E+01
-1.98254E-02,5.0081E+01
-1.98246E-02,5.0179E+01
-1.98239E-02,5.0033E+01
-1.98231E-02,5.0033E+01
-1.98224E-02,4.9984E+01
-1.98216E-02,5.0081E+01
-1.98209E-02,5.0179E+01
-1.98201E-02,5.0033E+01
-1.98194E-02,5.0033E+01
-1.98186E-02,5.0277E+01
-1.98179E-02,5.0277E+01
-1.98171E-02,5.0179E+01
-1.98164E-02,5.0081E+01
-1.98156E-02,5.0033E+01
-1.98149E-02,5.0033E+01
-1.98141E-02,5.0179E+01
-1.98134E-02,5.0179E+01
-1.98126E-02,5.0081E+01
-1.98119E-02,5.0033E+01
-1.98111E-02,5.0130E+01
-1.98104E-02,5.0081E+01
-1.98096E-02,5.0130E+01
-1.98088E-02,5.0179E+01
-1.98081E-02,5.0179E+01
-1.98073E-02,5.0179E+01
-1.98066E-02,5.0130E+01
-1.98058E-02,5.0081E+01
-1.98051E-02,5.0179E+01
-1.98043E-02,5.0179E+01
-1.98036E-02,5.0081E+01
-1.98028E-02,5.0179E+01
-1.98021E-02,5.0179E+01
-1.98013E-02,5.0130E+01
-1.98006E-02,5.0033E+01
-1.97998E-02,5.0081E+01
-1.97991E-02,5.0130E+01
-1.97983E-02,5.0033E+01
-1.97976E-02,5.0179E+01
-1.97968E-02,5.0033E+01
-1.97961E-02,5.0179E+01
-1.97953E-02,5.0179E+01
-1.97946E-02,5.0081E+01
-1.97938E-02,5.0179E+01
-1.97931E-02,5.0033E+01
-1.97923E-02,4.9984E+01
-1.97916E-02,5.0228E+01
-1.97908E-02,5.0033E+01
-1.97900E-02,5.0130E+01
-1.97893E-02,5.0033E+01
-1.97885E-02,5.0130E+01
-1.97878E-02,4.9984E+01
-1.97870E-02,5.0179E+01
-1.97863E-02,5.0033E+01
