in s,C1 in V
-5.62907E-02,1.1203E+01
-5.62898E-02,1.1144E+01
-5.62888E-02,1.1203E+01
-5.62879E-02,1.1164E+01
-5.62869E-02,1.1086E+01
-5.62860E-02,1.1203E+01
-5.62851E-02,1.1223E+01
-5.62841E-02,1.1144E+01
-5.62832E-02,1.1223E+01
-5.62822E-02,1.1184E+01
-5.62813E-02,1.1242E+01
-5.62803E-02,1.1125E+01
-5.62794E-02,1.1223E+01
-5.62784E-02,1.1223E+01
-5.62775E-02,1.1184E+01
-5.62766E-02,1.1144E+01
-5.62756E-02,1.1223E+01
-5.62747E-02,1.1144E+01
-5.62737E-02,1.1223E+01
-5.62728E-02,1.1164E+01
-5.62718E-02,1.1144E+01
-5.62709E-02,1.1164E+01
-5.62700E-02,1.1164E+01
-5.62690E-02,1.1184E+01
-5.62681E-02,1.1144E+01
-5.62671E-02,1.1203E+01
-5.62662E-02,1.1203E+01
-5.62652E-02,1.1144E+01
-5.62643E-02,1.1164E+01
-5.62633E-02,1.1164E+01
-5.62624E-02,1.1125E+01
-5.62615E-02,1.1105E+01
-5.62605E-02,1.1223E+01
-5.62596E-02,1.1125E+01
-5.62586E-02,1.1203E+01
-5.62577E-02,1.1164E+01
-5.62567E-02,1.1203E+01
-5.62558E-02,1.1144E+01
-5.62548E-02,1.1125E+01
-5.62539E-02,1.1184E+01
-5.62530E-02,1.1203E+01
-5.62520E-02,1.1164E+01
-5.62511E-02,1.1203E+01
-5.62501E-02,1.1125E+01
-5.62492E-02,1.1223E+01
-5.62482E-02,1.1203E+01
-5.62473E-02,1.1144E+01
-5.62464E-02,1.1203E+01
-5.62454E-02,1.1125E+01
-5.62445E-02,1.1144E+01
-5.62435E-02,1.1223E+01
-5.62426E-02,1.1184E+01
-5.62416E-02,1.1281E+01
-5.62407E-02,1.1144E+01
-5.62397E-02,1.1281E+01
-5.62388E-02,1.1144E+01
-5.62379E-02,1.1223E+01
-5.62369E-02,1.1223E+01
-5.62360E-02,1.1125E+01
-5.62350E-02,1.1223E+01
-5.62341E-02,1.1184E+01
-5.62331E-02,1.1203E+01
-5.62322E-02,1.1144E+01
-5.62312E-02,1.1105E+01
-5.62303E-02,1.1184E+01
-5.62294E-02,1.1144E+01
-5.62284E-02,1.1184E+01
-5.62275E-02,1.1144E+01
-5.62265E-02,1.1144E+01
-5.62256E-02,1.1164E+01
-5.62246E-02,1.1203E+01
-5.62237E-02,1.1144E+01
-5.62228E-02,1.1184E+01
-5.62218E-02,1.1125E+01
-5.62209E-02,1.1203E+01
-5.62199E-02,1.1144E+01
-5.62190E-02,1.1125E+01
-5.62180E-02,1.1144E+01
-5.62171E-02,1.1184E+01
-5.62161E-02,1.1144E+01
-5.62152E-02,1.1125E+01
-5.62143E-02,1.1105E+01
-5.62133E-02,1.1066E+01
-5.62124E-02,1.1125E+01
-5.62114E-02,1.1144E+01
-5.62105E-02,1.1164E+01
-5.62095E-02,1.1223E+01
-5.62086E-02,1.1105E+01
-5.62076E-02,1.1223E+01
-5.62067E-02,1.1262E+01
-5.62058E-02,1.1184E+01
-5.62048E-02,1.1223E+01
-5.62039E-02,1.1144E+01
-5.62029E-02,1.1203E+01
-5.62020E-02,1.1184E+01
-5.62010E-02,1.1105E+01
-5.62001E-02,1.1184E+01
-5.61992E-02,1.1184E+01
-5.61982E-02,1.1203E+01
-5.61973E-02,1.1203E+01
-5.61963E-02,1.1164E+01
-5.61954E-02,1.1184E+01
-5.61944E-02,1.1164E+01
-5.61935E-02,1.1144E+01
-5.61925E-02,1.1144E+01
-5.61916E-02,1.1184E+01
-5.61907E-02,1.1144E+01
-5.61897E-02,1.1144E+01
-5.61888E-02,1.1203E+01
-5.61878E-02,1.1184E+01
-5.61869E-02,1.1203E+01
-5.61859E-02,1.1144E+01
-5.61850E-02,1.1223E+01
-5.61840E-02,1.1262E+01
-5.61831E-02,1.1223E+01
-5.61822E-02,1.1184E+01
-5.61812E-02,1.1164E+01
-5.61803E-02,1.1164E+01
-5.61793E-02,1.1203E+01
-5.61784E-02,1.1144E+01
-5.61774E-02,1.1144E+01
-5.61765E-02,1.1184E+01
-5.61756E-02,1.1184E+01
-5.61746E-02,1.1203E+01
-5.61737E-02,1.1144E+01
-5.61727E-02,1.1262E+01
-5.61718E-02,1.1164E+01
-5.61708E-02,1.1105E+01
-5.61699E-02,1.1164E+01
-5.61689E-02,1.1184E+01
-5.61680E-02,1.1144E+01
-5.61671E-02,1.1144E+01
-5.61661E-02,1.1203E+01
-5.61652E-02,1.1144E+01
-5.61642E-02,1.1164E+01
-5.61633E-02,1.1203E+01
-5.61623E-02,1.1164E+01
-5.61614E-02,1.1184E+01
-5.61604E-02,1.1184E+01
-5.61595E-02,1.1144E+01
-5.61586E-02,1.1125E+01
-5.61576E-02,1.1164E+01
-5.61567E-02,1.1125E+01
-5.61557E-02,1.1203E+01
-5.61548E-02,1.1203E+01
-5.61538E-02,1.1144E+01
-5.61529E-02,1.1144E+01
-5.61520E-02,1.1144E+01
-5.61510E-02,1.1105E+01
-5.61501E-02,1.1223E+01
-5.61491E-02,1.1203E+01
-5.61482E-02,1.1047E+01
-5.61472E-02,1.1164E+01
-5.61463E-02,1.1144E+01
-5.61453E-02,1.1144E+01
-5.61444E-02,1.1144E+01
-5.61435E-02,1.1086E+01
-5.61425E-02,1.1105E+01
-5.61416E-02,1.1164E+01
-5.61406E-02,1.1203E+01
-5.61397E-02,1.1125E+01
-5.61387E-02,1.1144E+01
-5.61378E-02,1.1203E+01
-5.61368E-02,1.1144E+01
-5.61359E-02,1.1184E+01
-5.61350E-02,1.1164E+01
-5.61340E-02,1.1203E+01
-5.61331E-02,1.1203E+01
-5.61321E-02,1.1164E+01
-5.61312E-02,1.1164E+01
-5.61302E-02,1.1184E+01
-5.61293E-02,1.1184E+01
-5.61284E-02,1.1184E+01
-5.61274E-02,1.1144E+01
-5.61265E-02,1.1144E+01
-5.61255E-02,1.1164E+01
-5.61246E-02,1.1223E+01
-5.61236E-02,1.1144E+01
-5.61227E-02,1.1223E+01
-5.61217E-02,1.1223E+01
-5.61208E-02,1.1164E+01
-5.61199E-02,1.1144E+01
-5.61189E-02,1.1144E+01
-5.61180E-02,1.1203E+01
-5.61170E-02,1.1184E+01
-5.61161E-02,1.1164E+01
-5.61151E-02,1.1105E+01
-5.61142E-02,1.1144E+01
-5.61132E-02,1.1203E+01
-5.61123E-02,1.1144E+01
-5.61114E-02,1.1184E+01
-5.61104E-02,1.1223E+01
-5.61095E-02,1.1203E+01
-5.61085E-02,1.1184E+01
-5.61076E-02,1.1203E+01
-5.61066E-02,1.1203E+01
-5.61057E-02,1.1223E+01
-5.61048E-02,1.1184E+01
-5.61038E-02,1.1184E+01
-5.61029E-02,1.1184E+01
-5.61019E-02,1.1223E+01
-5.61010E-02,1.1125E+01
-5.61000E-02,1.1223E+01
-5.60991E-02,1.1184E+01
-5.60981E-02,1.1203E+01
-5.60972E-02,1.1144E+01
-5.60963E-02,1.1164E+01
-5.60953E-02,1.1144E+01
-5.60944E-02,1.1203E+01
-5.60934E-02,1.1164E+01
-5.60925E-02,1.1242E+01
-5.60915E-02,1.1184E+01
-5.60906E-02,1.1184E+01
-5.60896E-02,1.1144E+01
-5.60887E-02,1.1144E+01
-5.60878E-02,1.1105E+01
-5.60868E-02,1.1164E+01
-5.60859E-02,1.1125E+01
-5.60849E-02,1.1203E+01
-5.60840E-02,1.1184E+01
-5.60830E-02,1.1184E+01
-5.60821E-02,1.1164E+01
-5.60812E-02,1.1184E+01
-5.60802E-02,1.1125E+01
-5.60793E-02,1.1144E+01
-5.60783E-02,1.1125E+01
-5.60774E-02,1.1164E+01
-5.60764E-02,1.1086E+01
-5.60755E-02,1.1223E+01
-5.60745E-02,1.1164E+01
-5.60736E-02,1.1184E+01
-5.60727E-02,1.1184E+01
-5.60717E-02,1.1184E+01
-5.60708E-02,1.1203E+01
-5.60698E-02,1.1184E+01
-5.60689E-02,1.1223E+01
-5.60679E-02,1.1203E+01
-5.60670E-02,1.1144E+01
-5.60660E-02,1.1301E+01
-5.60651E-02,1.1184E+01
-5.60642E-02,1.1203E+01
-5.60632E-02,1.1144E+01
-5.60623E-02,1.1164E+01
-5.60613E-02,1.1125E+01
-5.60604E-02,1.1203E+01
-5.60594E-02,1.1184E+01
-5.60585E-02,1.1184E+01
-5.60576E-02,1.1125E+01
-5.60566E-02,1.1203E+01
-5.60557E-02,1.1223E+01
-5.60547E-02,1.1105E+01
-5.60538E-02,1.1144E+01
-5.60528E-02,1.1203E+01
-5.60519E-02,1.1223E+01
-5.60509E-02,1.1223E+01
-5.60500E-02,1.1184E+01
-5.60491E-02,1.1144E+01
-5.60481E-02,1.1164E+01
-5.60472E-02,1.1203E+01
-5.60462E-02,1.1184E+01
-5.60453E-02,1.1203E+01
-5.60443E-02,1.1184E+01
-5.60434E-02,1.1184E+01
-5.60424E-02,1.1184E+01
-5.60415E-02,1.1223E+01
-5.60406E-02,1.1223E+01
-5.60396E-02,1.1223E+01
-5.60387E-02,1.1164E+01
-5.60377E-02,1.1184E+01
-5.60368E-02,1.1144E+01
-5.60358E-02,1.1144E+01
-5.60349E-02,1.1203E+01
-5.60340E-02,1.1301E+01
-5.60330E-02,1.1223E+01
-5.60321E-02,1.1203E+01
-5.60311E-02,1.1223E+01
-5.60302E-02,1.1223E+01
-5.60292E-02,1.1203E+01
-5.60283E-02,1.1203E+01
-5.60273E-02,1.1203E+01
-5.60264E-02,1.1184E+01
-5.60255E-02,1.1223E+01
-5.60245E-02,1.1184E+01
-5.60236E-02,1.1223E+01
-5.60226E-02,1.1203E+01
-5.60217E-02,1.1144E+01
-5.60207E-02,1.1184E+01
-5.60198E-02,1.1203E+01
-5.60188E-02,1.1203E+01
-5.60179E-02,1.1203E+01
-5.60170E-02,1.1203E+01
-5.60160E-02,1.1144E+01
-5.60151E-02,1.1203E+01
-5.60141E-02,1.1144E+01
-5.60132E-02,1.1223E+01
-5.60122E-02,1.1242E+01
-5.60113E-02,1.1144E+01
-5.60104E-02,1.1203E+01
-5.60094E-02,1.1184E+01
-5.60085E-02,1.1184E+01
-5.60075E-02,1.1223E+01
-5.60066E-02,1.1125E+01
-5.60056E-02,1.1223E+01
-5.60047E-02,1.1164E+01
-5.60037E-02,1.1144E+01
-5.60028E-02,1.1125E+01
-5.60019E-02,1.1184E+01
-5.60009E-02,1.1184E+01
-5.60000E-02,1.1203E+01
-5.59990E-02,1.1144E+01
-5.59981E-02,1.1223E+01
-5.59971E-02,1.1164E+01
-5.59962E-02,1.1164E+01
-5.59952E-02,1.1203E+01
-5.59943E-02,1.1105E+01
-5.59934E-02,1.1144E+01
-5.59924E-02,1.1262E+01
-5.59915E-02,1.1144E+01
-5.59905E-02,1.1203E+01
-5.59896E-02,1.1203E+01
-5.59886E-02,1.1203E+01
-5.59877E-02,1.1164E+01
-5.59868E-02,1.1125E+01
-5.59858E-02,1.1184E+01
-5.59849E-02,1.1203E+01
-5.59839E-02,1.1125E+01
-5.59830E-02,1.1164E+01
-5.59820E-02,1.1164E+01
-5.59811E-02,1.1144E+01
-5.59801E-02,1.1184E+01
-5.59792E-02,1.1184E+01
-5.59783E-02,1.1164E+01
-5.59773E-02,1.1203E+01
-5.59764E-02,1.1144E+01
-5.59754E-02,1.1144E+01
-5.59745E-02,1.1184E+01
-5.59735E-02,1.1203E+01
-5.59726E-02,1.1086E+01
-5.59716E-02,1.1203E+01
-5.59707E-02,1.1125E+01
-5.59698E-02,1.1184E+01
-5.59688E-02,1.1144E+01
-5.59679E-02,1.1144E+01
-5.59669E-02,1.1144E+01
-5.59660E-02,1.1184E+01
-5.59650E-02,1.1125E+01
-5.59641E-02,1.1184E+01
-5.59632E-02,1.1164E+01
-5.59622E-02,1.1203E+01
-5.59613E-02,1.1203E+01
-5.59603E-02,1.1184E+01
-5.59594E-02,1.1144E+01
-5.59584E-02,1.1203E+01
-5.59575E-02,1.1164E+01
-5.59565E-02,1.1125E+01
-5.59556E-02,1.1144E+01
-5.59547E-02,1.1184E+01
-5.59537E-02,1.1184E+01
-5.59528E-02,1.1184E+01
-5.59518E-02,1.1144E+01
-5.59509E-02,1.1223E+01
-5.59499E-02,1.1203E+01
-5.59490E-02,1.1184E+01
-5.59480E-02,1.1125E+01
-5.59471E-02,1.1281E+01
-5.59462E-02,1.1164E+01
-5.59452E-02,1.1203E+01
-5.59443E-02,1.1223E+01
-5.59433E-02,1.1223E+01
-5.59424E-02,1.1144E+01
-5.59414E-02,1.1203E+01
-5.59405E-02,1.1184E+01
-5.59396E-02,1.1223E+01
-5.59386E-02,1.1164E+01
-5.59377E-02,1.1203E+01
-5.59367E-02,1.1144E+01
-5.59358E-02,1.1144E+01
-5.59348E-02,1.1184E+01
-5.59339E-02,1.1184E+01
-5.59329E-02,1.1203E+01
-5.59320E-02,1.1203E+01
-5.59311E-02,1.1184E+01
-5.59301E-02,1.1105E+01
-5.59292E-02,1.1164E+01
-5.59282E-02,1.1164E+01
-5.59273E-02,1.1125E+01
-5.59263E-02,1.1184E+01
-5.59254E-02,1.1203E+01
-5.59244E-02,1.1223E+01
-5.59235E-02,1.1144E+01
-5.59226E-02,1.1184E+01
-5.59216E-02,1.1164E+01
-5.59207E-02,1.1144E+01
-5.59197E-02,1.1184E+01
-5.59188E-02,1.1223E+01
-5.59178E-02,1.1242E+01
-5.59169E-02,1.1203E+01
-5.59160E-02,1.1164E+01
-5.59150E-02,1.1125E+01
-5.59141E-02,1.1242E+01
-5.59131E-02,1.1184E+01
-5.59122E-02,1.1125E+01
-5.59112E-02,1.1203E+01
-5.59103E-02,1.1223E+01
-5.59093E-02,1.1203E+01
-5.59084E-02,1.1125E+01
-5.59075E-02,1.1184E+01
-5.59065E-02,1.1184E+01
-5.59056E-02,1.1223E+01
-5.59046E-02,1.1242E+01
-5.59037E-02,1.1203E+01
-5.59027E-02,1.1262E+01
-5.59018E-02,1.1203E+01
-5.59008E-02,1.1164E+01
-5.58999E-02,1.1203E+01
-5.58990E-02,1.1086E+01
-5.58980E-02,1.1125E+01
-5.58971E-02,1.1184E+01
-5.58961E-02,1.1125E+01
-5.58952E-02,1.1164E+01
-5.58942E-02,1.1184E+01
-5.58933E-02,1.1203E+01
-5.58924E-02,1.1223E+01
-5.58914E-02,1.1262E+01
-5.58905E-02,1.1184E+01
-5.58895E-02,1.1164E+01
-5.58886E-02,1.1164E+01
-5.58876E-02,1.1125E+01
-5.58867E-02,1.1184E+01
-5.58857E-02,1.1203E+01
-5.58848E-02,1.1086E+01
-5.58839E-02,1.1144E+01
-5.58829E-02,1.1144E+01
-5.58820E-02,1.1125E+01
-5.58810E-02,1.1164E+01
-5.58801E-02,1.1086E+01
-5.58791E-02,1.1223E+01
-5.58782E-02,1.1144E+01
-5.58772E-02,1.1203E+01
-5.58763E-02,1.1184E+01
-5.58754E-02,1.1203E+01
-5.58744E-02,1.1164E+01
-5.58735E-02,1.1164E+01
-5.58725E-02,1.1144E+01
-5.58716E-02,1.1144E+01
-5.58706E-02,1.1203E+01
-5.58697E-02,1.1203E+01
-5.58688E-02,1.1086E+01
-5.58678E-02,1.1086E+01
-5.58669E-02,1.1184E+01
-5.58659E-02,1.1105E+01
-5.58650E-02,1.1203E+01
-5.58640E-02,1.1184E+01
-5.58631E-02,1.1164E+01
-5.58621E-02,1.1144E+01
-5.58612E-02,1.1086E+01
-5.58603E-02,1.1125E+01
-5.58593E-02,1.1144E+01
-5.58584E-02,1.1105E+01
-5.58574E-02,1.1086E+01
-5.58565E-02,1.1184E+01
-5.58555E-02,1.1105E+01
-5.58546E-02,1.1105E+01
-5.58536E-02,1.1144E+01
-5.58527E-02,1.1066E+01
-5.58518E-02,1.1144E+01
-5.58508E-02,1.1105E+01
-5.58499E-02,1.1125E+01
-5.58489E-02,1.1144E+01
-5.58480E-02,1.1125E+01
-5.58470E-02,1.1184E+01
-5.58461E-02,1.1086E+01
-5.58452E-02,1.1164E+01
-5.58442E-02,1.1125E+01
-5.58433E-02,1.1184E+01
-5.58423E-02,1.1184E+01
-5.58414E-02,1.1144E+01
-5.58404E-02,1.1223E+01
-5.58395E-02,1.1223E+01
-5.58385E-02,1.1125E+01
-5.58376E-02,1.1125E+01
-5.58367E-02,1.1164E+01
-5.58357E-02,1.1125E+01
-5.58348E-02,1.1242E+01
-5.58338E-02,1.1164E+01
-5.58329E-02,1.1125E+01
-5.58319E-02,1.1125E+01
-5.58310E-02,1.1144E+01
-5.58300E-02,1.1184E+01
-5.58291E-02,1.1105E+01
-5.58282E-02,1.1105E+01
-5.58272E-02,1.1105E+01
-5.58263E-02,1.1164E+01
-5.58253E-02,1.1086E+01
-5.58244E-02,1.1125E+01
-5.58234E-02,1.1164E+01
-5.58225E-02,1.1203E+01
-5.58216E-02,1.1144E+01
-5.58206E-02,1.1105E+01
-5.58197E-02,1.1105E+01
-5.58187E-02,1.1144E+01
-5.58178E-02,1.1164E+01
-5.58168E-02,1.1184E+01
-5.58159E-02,1.1144E+01
-5.58149E-02,1.1203E+01
-5.58140E-02,1.1105E+01
-5.58131E-02,1.1203E+01
-5.58121E-02,1.1125E+01
-5.58112E-02,1.1164E+01
-5.58102E-02,1.1203E+01
-5.58093E-02,1.1203E+01
-5.58083E-02,1.1144E+01
-5.58074E-02,1.1203E+01
-5.58064E-02,1.1144E+01
-5.58055E-02,1.1203E+01
-5.58046E-02,1.1164E+01
-5.58036E-02,1.1164E+01
-5.58027E-02,1.1144E+01
-5.58017E-02,1.1184E+01
-5.58008E-02,1.1184E+01
-5.57998E-02,1.1203E+01
-5.57989E-02,1.1105E+01
-5.57980E-02,1.1144E+01
-5.57970E-02,1.1203E+01
-5.57961E-02,1.1105E+01
-5.57951E-02,1.1105E+01
-5.57942E-02,1.1242E+01
-5.57932E-02,1.1144E+01
-5.57923E-02,1.1144E+01
-5.57913E-02,1.1203E+01
-5.57904E-02,1.1203E+01
-5.57895E-02,1.1184E+01
-5.57885E-02,1.1203E+01
-5.57876E-02,1.1164E+01
-5.57866E-02,1.1125E+01
-5.57857E-02,1.1184E+01
-5.57847E-02,1.1203E+01
-5.57838E-02,1.1125E+01
-5.57828E-02,1.1203E+01
-5.57819E-02,1.1184E+01
-5.57810E-02,1.1125E+01
-5.57800E-02,1.1184E+01
-5.57791E-02,1.1066E+01
-5.57781E-02,1.1144E+01
-5.57772E-02,1.1203E+01
-5.57762E-02,1.1144E+01
-5.57753E-02,1.1184E+01
-5.57744E-02,1.1086E+01
-5.57734E-02,1.1184E+01
-5.57725E-02,1.1144E+01
-5.57715E-02,1.1164E+01
-5.57706E-02,1.1144E+01
-5.57696E-02,1.1164E+01
-5.57687E-02,1.1144E+01
-5.57677E-02,1.1184E+01
-5.57668E-02,1.1144E+01
-5.57659E-02,1.1164E+01
-5.57649E-02,1.1184E+01
-5.57640E-02,1.1281E+01
-5.57630E-02,1.1105E+01
-5.57621E-02,1.1203E+01
-5.57611E-02,1.1086E+01
-5.57602E-02,1.1125E+01
-5.57592E-02,1.1184E+01
-5.57583E-02,1.1105E+01
-5.57574E-02,1.1105E+01
-5.57564E-02,1.1203E+01
-5.57555E-02,1.1086E+01
-5.57545E-02,1.1144E+01
-5.57536E-02,1.1203E+01
-5.57526E-02,1.1223E+01
-5.57517E-02,1.1125E+01
-5.57508E-02,1.1184E+01
-5.57498E-02,1.1144E+01
-5.57489E-02,1.1164E+01
-5.57479E-02,1.1184E+01
-5.57470E-02,1.1164E+01
-5.57460E-02,1.1242E+01
-5.57451E-02,1.1184E+01
-5.57441E-02,1.1144E+01
-5.57432E-02,1.1184E+01
-5.57423E-02,1.1144E+01
-5.57413E-02,1.1164E+01
-5.57404E-02,1.1125E+01
-5.57394E-02,1.1125E+01
-5.57385E-02,1.1086E+01
-5.57375E-02,1.1184E+01
-5.57366E-02,1.1164E+01
-5.57356E-02,1.1184E+01
-5.57347E-02,1.1262E+01
-5.57338E-02,1.1203E+01
-5.57328E-02,1.1144E+01
-5.57319E-02,1.1184E+01
-5.57309E-02,1.1125E+01
-5.57300E-02,1.1203E+01
-5.57290E-02,1.1144E+01
-5.57281E-02,1.1203E+01
-5.57272E-02,1.1184E+01
-5.57262E-02,1.1184E+01
-5.57253E-02,1.1164E+01
-5.57243E-02,1.1203E+01
-5.57234E-02,1.1125E+01
-5.57224E-02,1.1144E+01
-5.57215E-02,1.1164E+01
-5.57205E-02,1.1164E+01
-5.57196E-02,1.1184E+01
-5.57187E-02,1.1164E+01
-5.57177E-02,1.1203E+01
-5.57168E-02,1.1105E+01
-5.57158E-02,1.1164E+01
-5.57149E-02,1.1184E+01
-5.57139E-02,1.1164E+01
-5.57130E-02,1.1223E+01
-5.57120E-02,1.1164E+01
-5.57111E-02,1.1223E+01
-5.57102E-02,1.1184E+01
-5.57092E-02,1.1223E+01
-5.57083E-02,1.1144E+01
-5.57073E-02,1.1223E+01
-5.57064E-02,1.1223E+01
-5.57054E-02,1.1223E+01
-5.57045E-02,1.1144E+01
-5.57036E-02,1.1223E+01
-5.57026E-02,1.1203E+01
-5.57017E-02,1.1184E+01
-5.57007E-02,1.1184E+01
-5.56998E-02,1.1223E+01
-5.56988E-02,1.1184E+01
-5.56979E-02,1.1262E+01
-5.56969E-02,1.1203E+01
-5.56960E-02,1.1223E+01
-5.56951E-02,1.1223E+01
-5.56941E-02,1.1125E+01
-5.56932E-02,1.1223E+01
-5.56922E-02,1.1223E+01
-5.56913E-02,1.1144E+01
-5.56903E-02,1.1223E+01
-5.56894E-02,1.1242E+01
-5.56884E-02,1.1184E+01
-5.56875E-02,1.1125E+01
-5.56866E-02,1.1203E+01
-5.56856E-02,1.1164E+01
-5.56847E-02,1.1203E+01
-5.56837E-02,1.1164E+01
-5.56828E-02,1.1164E+01
-5.56818E-02,1.1164E+01
-5.56809E-02,1.1203E+01
-5.56800E-02,1.1203E+01
-5.56790E-02,1.1203E+01
-5.56781E-02,1.1184E+01
-5.56771E-02,1.1164E+01
-5.56762E-02,1.1164E+01
-5.56752E-02,1.1144E+01
-5.56743E-02,1.1223E+01
-5.56733E-02,1.1223E+01
-5.56724E-02,1.1184E+01
-5.56715E-02,1.1203E+01
-5.56705E-02,1.1125E+01
-5.56696E-02,1.1105E+01
-5.56686E-02,1.1164E+01
-5.56677E-02,1.1164E+01
-5.56667E-02,1.1184E+01
-5.56658E-02,1.1125E+01
-5.56648E-02,1.1125E+01
-5.56639E-02,1.1164E+01
-5.56630E-02,1.1184E+01
-5.56620E-02,1.1203E+01
-5.56611E-02,1.1125E+01
-5.56601E-02,1.1125E+01
-5.56592E-02,1.1144E+01
-5.56582E-02,1.1125E+01
-5.56573E-02,1.1125E+01
-5.56564E-02,1.1144E+01
-5.56554E-02,1.1144E+01
-5.56545E-02,1.1184E+01
-5.56535E-02,1.1086E+01
-5.56526E-02,1.1086E+01
-5.56516E-02,1.1184E+01
-5.56507E-02,1.1223E+01
-5.56497E-02,1.1144E+01
-5.56488E-02,1.1203E+01
-5.56479E-02,1.1144E+01
-5.56469E-02,1.1203E+01
-5.56460E-02,1.1184E+01
-5.56450E-02,1.1223E+01
-5.56441E-02,1.1203E+01
-5.56431E-02,1.1203E+01
-5.56422E-02,1.1125E+01
-5.56412E-02,1.1184E+01
-5.56403E-02,1.1144E+01
-5.56394E-02,1.1144E+01
-5.56384E-02,1.1144E+01
-5.56375E-02,1.1203E+01
-5.56365E-02,1.1105E+01
-5.56356E-02,1.1164E+01
-5.56346E-02,1.1125E+01
-5.56337E-02,1.1144E+01
-5.56328E-02,1.1125E+01
-5.56318E-02,1.1164E+01
-5.56309E-02,1.1144E+01
-5.56299E-02,1.1184E+01
-5.56290E-02,1.1144E+01
-5.56280E-02,1.1144E+01
-5.56271E-02,1.1164E+01
-5.56261E-02,1.1184E+01
-5.56252E-02,1.1086E+01
-5.56243E-02,1.1203E+01
-5.56233E-02,1.1125E+01
