in s,C2 in V
-2.84033E-02,1.344E+00
-2.84028E-02,1.354E+00
-2.84023E-02,1.305E+00
-2.84017E-02,1.364E+00
-2.84012E-02,1.335E+00
-2.84007E-02,1.354E+00
-2.84002E-02,1.315E+00
-2.83997E-02,1.335E+00
-2.83992E-02,1.354E+00
-2.83987E-02,1.344E+00
-2.83982E-02,1.344E+00
-2.83977E-02,1.354E+00
-2.83972E-02,1.354E+00
-2.83967E-02,1.344E+00
-2.83962E-02,1.344E+00
-2.83957E-02,1.354E+00
-2.83952E-02,1.335E+00
-2.83947E-02,1.335E+00
-2.83942E-02,1.315E+00
-2.83937E-02,1.335E+00
-2.83932E-02,1.335E+00
-2.83926E-02,1.305E+00
-2.83921E-02,1.325E+00
-2.83916E-02,1.315E+00
-2.83911E-02,1.335E+00
-2.83906E-02,1.335E+00
-2.83901E-02,1.335E+00
-2.83896E-02,1.315E+00
-2.83891E-02,1.315E+00
-2.83886E-02,1.335E+00
-2.83881E-02,1.344E+00
-2.83876E-02,1.325E+00
-2.83871E-02,1.305E+00
-2.83866E-02,1.344E+00
-2.83861E-02,1.335E+00
-2.83856E-02,1.335E+00
-2.83851E-02,1.354E+00
-2.83846E-02,1.305E+00
-2.83841E-02,1.354E+00
-2.83835E-02,1.344E+00
-2.83830E-02,1.335E+00
-2.83825E-02,1.335E+00
-2.83820E-02,1.305E+00
-2.83815E-02,1.325E+00
-2.83810E-02,1.354E+00
-2.83805E-02,1.305E+00
-2.83800E-02,1.335E+00
-2.83795E-02,1.344E+00
-2.83790E-02,1.305E+00
-2.83785E-02,1.344E+00
-2.83780E-02,1.335E+00
-2.83775E-02,1.335E+00
-2.83770E-02,1.335E+00
-2.83765E-02,1.335E+00
-2.83760E-02,1.325E+00
-2.83755E-02,1.335E+00
-2.83750E-02,1.344E+00
-2.83744E-02,1.344E+00
-2.83739E-02,1.335E+00
-2.83734E-02,1.344E+00
-2.83729E-02,1.354E+00
-2.83724E-02,1.335E+00
-2.83719E-02,1.335E+00
-2.83714E-02,1.335E+00
-2.83709E-02,1.344E+00
-2.83704E-02,1.335E+00
-2.83699E-02,1.335E+00
-2.83694E-02,1.325E+00
-2.83689E-02,1.335E+00
-2.83684E-02,1.315E+00
-2.83679E-02,1.344E+00
-2.83674E-02,1.315E+00
-2.83669E-02,1.354E+00
-2.83664E-02,1.354E+00
-2.83658E-02,1.335E+00
-2.83653E-02,1.335E+00
-2.83648E-02,1.335E+00
-2.83643E-02,1.335E+00
-2.83638E-02,1.325E+00
-2.83633E-02,1.325E+00
-2.83628E-02,1.305E+00
-2.83623E-02,1.325E+00
-2.83618E-02,1.344E+00
-2.83613E-02,1.315E+00
-2.83608E-02,1.354E+00
-2.83603E-02,1.315E+00
-2.83598E-02,1.354E+00
-2.83593E-02,1.315E+00
-2.83588E-02,1.335E+00
-2.83583E-02,1.315E+00
-2.83578E-02,1.315E+00
-2.83573E-02,1.305E+00
-2.83567E-02,1.344E+00
-2.83562E-02,1.354E+00
-2.83557E-02,1.325E+00
-2.83552E-02,1.325E+00
-2.83547E-02,1.344E+00
-2.83542E-02,1.335E+00
-2.83537E-02,1.335E+00
-2.83532E-02,1.305E+00
-2.83527E-02,1.305E+00
-2.83522E-02,1.315E+00
-2.83517E-02,1.325E+00
-2.83512E-02,1.335E+00
-2.83507E-02,1.315E+00
-2.83502E-02,1.344E+00
-2.83497E-02,1.315E+00
-2.83492E-02,1.325E+00
-2.83487E-02,1.335E+00
-2.83482E-02,1.315E+00
-2.83476E-02,1.325E+00
-2.83471E-02,1.315E+00
-2.83466E-02,1.315E+00
-2.83461E-02,1.344E+00
-2.83456E-02,1.325E+00
-2.83451E-02,1.335E+00
-2.83446E-02,1.325E+00
-2.83441E-02,1.335E+00
-2.83436E-02,1.364E+00
-2.83431E-02,1.335E+00
-2.83426E-02,1.325E+00
-2.83421E-02,1.344E+00
-2.83416E-02,1.344E+00
-2.83411E-02,1.364E+00
-2.83406E-02,1.305E+00
-2.83401E-02,1.325E+00
-2.83396E-02,1.344E+00
-2.83391E-02,1.325E+00
-2.83385E-02,1.344E+00
-2.83380E-02,1.325E+00
-2.83375E-02,1.296E+00
-2.83370E-02,1.354E+00
-2.83365E-02,1.335E+00
-2.83360E-02,1.354E+00
-2.83355E-02,1.354E+00
-2.83350E-02,1.305E+00
-2.83345E-02,1.325E+00
-2.83340E-02,1.325E+00
-2.83335E-02,1.335E+00
-2.83330E-02,1.296E+00
-2.83325E-02,1.335E+00
-2.83320E-02,1.315E+00
-2.83315E-02,1.305E+00
-2.83310E-02,1.335E+00
-2.83305E-02,1.344E+00
-2.83300E-02,1.305E+00
-2.83294E-02,1.335E+00
-2.83289E-02,1.354E+00
-2.83284E-02,1.335E+00
-2.83279E-02,1.305E+00
-2.83274E-02,1.305E+00
-2.83269E-02,1.315E+00
-2.83264E-02,1.335E+00
-2.83259E-02,1.315E+00
-2.83254E-02,1.325E+00
-2.83249E-02,1.305E+00
-2.83244E-02,1.354E+00
-2.83239E-02,1.305E+00
-2.83234E-02,1.335E+00
-2.83229E-02,1.315E+00
-2.83224E-02,1.335E+00
-2.83219E-02,1.325E+00
-2.83214E-02,1.325E+00
-2.83209E-02,1.354E+00
-2.83203E-02,1.364E+00
-2.83198E-02,1.344E+00
-2.83193E-02,1.344E+00
-2.83188E-02,1.296E+00
-2.83183E-02,1.305E+00
-2.83178E-02,1.325E+00
-2.83173E-02,1.335E+00
-2.83168E-02,1.305E+00
-2.83163E-02,1.305E+00
-2.83158E-02,1.325E+00
-2.83153E-02,1.335E+00
-2.83148E-02,1.305E+00
-2.83143E-02,1.315E+00
-2.83138E-02,1.335E+00
-2.83133E-02,1.344E+00
-2.83128E-02,1.344E+00
-2.83123E-02,1.296E+00
-2.83118E-02,1.344E+00
-2.83112E-02,1.325E+00
-2.83107E-02,1.305E+00
-2.83102E-02,1.305E+00
-2.83097E-02,1.305E+00
-2.83092E-02,1.296E+00
-2.83087E-02,1.266E+00
-2.83082E-02,1.305E+00
-2.83077E-02,1.335E+00
-2.83072E-02,1.344E+00
-2.83067E-02,1.335E+00
-2.83062E-02,1.305E+00
-2.83057E-02,1.335E+00
-2.83052E-02,1.325E+00
-2.83047E-02,1.335E+00
-2.83042E-02,1.276E+00
-2.83037E-02,1.344E+00
-2.83032E-02,1.354E+00
-2.83026E-02,1.335E+00
-2.83021E-02,1.305E+00
-2.83016E-02,1.335E+00
-2.83011E-02,1.315E+00
-2.83006E-02,1.344E+00
-2.83001E-02,1.335E+00
-2.82996E-02,1.315E+00
-2.82991E-02,1.276E+00
-2.82986E-02,1.335E+00
-2.82981E-02,1.325E+00
-2.82976E-02,1.315E+00
-2.82971E-02,1.325E+00
-2.82966E-02,1.305E+00
-2.82961E-02,1.305E+00
-2.82956E-02,1.305E+00
-2.82951E-02,1.354E+00
-2.82946E-02,1.335E+00
-2.82941E-02,1.335E+00
-2.82935E-02,1.315E+00
-2.82930E-02,1.344E+00
-2.82925E-02,1.335E+00
-2.82920E-02,1.305E+00
-2.82915E-02,1.354E+00
-2.82910E-02,1.315E+00
-2.82905E-02,1.325E+00
-2.82900E-02,1.335E+00
-2.82895E-02,1.354E+00
-2.82890E-02,1.325E+00
-2.82885E-02,1.305E+00
-2.82880E-02,1.286E+00
-2.82875E-02,1.335E+00
-2.82870E-02,1.315E+00
-2.82865E-02,1.325E+00
-2.82860E-02,1.344E+00
-2.82855E-02,1.335E+00
-2.82850E-02,1.325E+00
-2.82844E-02,1.305E+00
-2.82839E-02,1.315E+00
-2.82834E-02,1.335E+00
-2.82829E-02,1.325E+00
-2.82824E-02,1.335E+00
-2.82819E-02,1.315E+00
-2.82814E-02,1.335E+00
-2.82809E-02,1.344E+00
-2.82804E-02,1.354E+00
-2.82799E-02,1.354E+00
-2.82794E-02,1.344E+00
-2.82789E-02,1.305E+00
-2.82784E-02,1.305E+00
-2.82779E-02,1.344E+00
-2.82774E-02,1.315E+00
-2.82769E-02,1.335E+00
-2.82764E-02,1.325E+00
-2.82759E-02,1.305E+00
-2.82753E-02,1.305E+00
-2.82748E-02,1.335E+00
-2.82743E-02,1.315E+00
-2.82738E-02,1.335E+00
-2.82733E-02,1.305E+00
-2.82728E-02,1.335E+00
-2.82723E-02,1.315E+00
-2.82718E-02,1.354E+00
-2.82713E-02,1.286E+00
-2.82708E-02,1.305E+00
-2.82703E-02,1.305E+00
-2.82698E-02,1.325E+00
-2.82693E-02,1.286E+00
-2.82688E-02,1.315E+00
-2.82683E-02,1.335E+00
-2.82678E-02,1.325E+00
-2.82673E-02,1.305E+00
-2.82668E-02,1.325E+00
-2.82662E-02,1.325E+00
-2.82657E-02,1.335E+00
-2.82652E-02,1.315E+00
-2.82647E-02,1.344E+00
-2.82642E-02,1.305E+00
-2.82637E-02,1.305E+00
-2.82632E-02,1.344E+00
-2.82627E-02,1.315E+00
-2.82622E-02,1.325E+00
-2.82617E-02,1.335E+00
-2.82612E-02,1.325E+00
-2.82607E-02,1.305E+00
-2.82602E-02,1.325E+00
-2.82597E-02,1.315E+00
-2.82592E-02,1.305E+00
-2.82587E-02,1.296E+00
-2.82582E-02,1.315E+00
-2.82577E-02,1.296E+00
-2.82571E-02,1.305E+00
-2.82566E-02,1.315E+00
-2.82561E-02,1.305E+00
-2.82556E-02,1.315E+00
-2.82551E-02,1.315E+00
-2.82546E-02,1.315E+00
-2.82541E-02,1.344E+00
-2.82536E-02,1.305E+00
-2.82531E-02,1.305E+00
-2.82526E-02,1.344E+00
-2.82521E-02,1.335E+00
-2.82516E-02,1.335E+00
-2.82511E-02,1.335E+00
-2.82506E-02,1.344E+00
-2.82501E-02,1.354E+00
-2.82496E-02,1.335E+00
-2.82491E-02,1.354E+00
-2.82486E-02,1.305E+00
-2.82480E-02,1.325E+00
-2.82475E-02,1.344E+00
-2.82470E-02,1.305E+00
-2.82465E-02,1.354E+00
-2.82460E-02,1.335E+00
-2.82455E-02,1.325E+00
-2.82450E-02,1.305E+00
-2.82445E-02,1.315E+00
-2.82440E-02,1.315E+00
-2.82435E-02,1.344E+00
-2.82430E-02,1.335E+00
-2.82425E-02,1.315E+00
-2.82420E-02,1.354E+00
-2.82415E-02,1.335E+00
-2.82410E-02,1.325E+00
-2.82405E-02,1.354E+00
-2.82400E-02,1.305E+00
-2.82394E-02,1.354E+00
-2.82389E-02,1.344E+00
-2.82384E-02,1.305E+00
-2.82379E-02,1.335E+00
-2.82374E-02,1.305E+00
-2.82369E-02,1.296E+00
-2.82364E-02,1.305E+00
-2.82359E-02,1.315E+00
-2.82354E-02,1.335E+00
-2.82349E-02,1.335E+00
-2.82344E-02,1.296E+00
-2.82339E-02,1.315E+00
-2.82334E-02,1.325E+00
-2.82329E-02,1.325E+00
-2.82324E-02,1.335E+00
-2.82319E-02,1.325E+00
-2.82314E-02,1.335E+00
-2.82309E-02,1.315E+00
-2.82303E-02,1.305E+00
-2.82298E-02,1.276E+00
-2.82293E-02,1.354E+00
-2.82288E-02,1.305E+00
-2.82283E-02,1.354E+00
-2.82278E-02,1.325E+00
-2.82273E-02,1.344E+00
-2.82268E-02,1.344E+00
-2.82263E-02,1.325E+00
-2.82258E-02,1.305E+00
-2.82253E-02,1.305E+00
-2.82248E-02,1.335E+00
-2.82243E-02,1.315E+00
-2.82238E-02,1.305E+00
-2.82233E-02,1.305E+00
-2.82228E-02,1.305E+00
-2.82223E-02,1.325E+00
-2.82218E-02,1.344E+00
-2.82212E-02,1.325E+00
-2.82207E-02,1.344E+00
-2.82202E-02,1.305E+00
-2.82197E-02,1.325E+00
-2.82192E-02,1.286E+00
-2.82187E-02,1.315E+00
-2.82182E-02,1.315E+00
-2.82177E-02,1.325E+00
-2.82172E-02,1.325E+00
-2.82167E-02,1.335E+00
-2.82162E-02,1.315E+00
-2.82157E-02,1.305E+00
-2.82152E-02,1.325E+00
-2.82147E-02,1.335E+00
-2.82142E-02,1.315E+00
-2.82137E-02,1.344E+00
-2.82132E-02,1.315E+00
-2.82127E-02,1.344E+00
-2.82121E-02,1.335E+00
-2.82116E-02,1.325E+00
-2.82111E-02,1.276E+00
-2.82106E-02,1.325E+00
-2.82101E-02,1.305E+00
-2.82096E-02,1.344E+00
-2.82091E-02,1.296E+00
-2.82086E-02,1.335E+00
-2.82081E-02,1.325E+00
-2.82076E-02,1.335E+00
-2.82071E-02,1.335E+00
-2.82066E-02,1.305E+00
-2.82061E-02,1.335E+00
-2.82056E-02,1.305E+00
-2.82051E-02,1.315E+00
-2.82046E-02,1.325E+00
-2.82041E-02,1.305E+00
-2.82036E-02,1.354E+00
-2.82030E-02,1.354E+00
-2.82025E-02,1.335E+00
-2.82020E-02,1.325E+00
-2.82015E-02,1.276E+00
-2.82010E-02,1.325E+00
-2.82005E-02,1.315E+00
-2.82000E-02,1.305E+00
-2.81995E-02,1.315E+00
-2.81990E-02,1.305E+00
-2.81985E-02,1.315E+00
-2.81980E-02,1.315E+00
-2.81975E-02,1.305E+00
-2.81970E-02,1.305E+00
-2.81965E-02,1.335E+00
-2.81960E-02,1.315E+00
-2.81955E-02,1.335E+00
-2.81950E-02,1.315E+00
-2.81945E-02,1.305E+00
-2.81939E-02,1.305E+00
-2.81934E-02,1.315E+00
-2.81929E-02,1.315E+00
-2.81924E-02,1.344E+00
-2.81919E-02,1.335E+00
-2.81914E-02,1.315E+00
-2.81909E-02,1.315E+00
-2.81904E-02,1.315E+00
-2.81899E-02,1.315E+00
-2.81894E-02,1.286E+00
-2.81889E-02,1.354E+00
-2.81884E-02,1.325E+00
-2.81879E-02,1.315E+00
-2.81874E-02,1.325E+00
-2.81869E-02,1.325E+00
-2.81864E-02,1.325E+00
-2.81859E-02,1.315E+00
-2.81854E-02,1.335E+00
-2.81848E-02,1.325E+00
-2.81843E-02,1.305E+00
-2.81838E-02,1.335E+00
-2.81833E-02,1.315E+00
-2.81828E-02,1.296E+00
-2.81823E-02,1.325E+00
-2.81818E-02,1.325E+00
-2.81813E-02,1.325E+00
-2.81808E-02,1.325E+00
-2.81803E-02,1.315E+00
-2.81798E-02,1.325E+00
-2.81793E-02,1.305E+00
-2.81788E-02,1.325E+00
-2.81783E-02,1.305E+00
-2.81778E-02,1.344E+00
-2.81773E-02,1.305E+00
-2.81768E-02,1.335E+00
-2.81762E-02,1.344E+00
-2.81757E-02,1.305E+00
-2.81752E-02,1.305E+00
-2.81747E-02,1.335E+00
-2.81742E-02,1.305E+00
-2.81737E-02,1.325E+00
-2.81732E-02,1.315E+00
-2.81727E-02,1.276E+00
-2.81722E-02,1.335E+00
-2.81717E-02,1.305E+00
-2.81712E-02,1.335E+00
-2.81707E-02,1.315E+00
-2.81702E-02,1.315E+00
-2.81697E-02,1.354E+00
-2.81692E-02,1.315E+00
-2.81687E-02,1.335E+00
-2.81682E-02,1.325E+00
-2.81677E-02,1.335E+00
-2.81671E-02,1.296E+00
-2.81666E-02,1.305E+00
-2.81661E-02,1.305E+00
-2.81656E-02,1.354E+00
-2.81651E-02,1.354E+00
-2.81646E-02,1.305E+00
-2.81641E-02,1.315E+00
-2.81636E-02,1.335E+00
-2.81631E-02,1.325E+00
-2.81626E-02,1.325E+00
-2.81621E-02,1.335E+00
-2.81616E-02,1.315E+00
-2.81611E-02,1.325E+00
-2.81606E-02,1.354E+00
-2.81601E-02,1.335E+00
-2.81596E-02,1.315E+00
-2.81591E-02,1.305E+00
-2.81586E-02,1.315E+00
-2.81580E-02,1.335E+00
-2.81575E-02,1.325E+00
-2.81570E-02,1.305E+00
-2.81565E-02,1.305E+00
-2.81560E-02,1.266E+00
-2.81555E-02,1.305E+00
-2.81550E-02,1.315E+00
-2.81545E-02,1.305E+00
-2.81540E-02,1.325E+00
-2.81535E-02,1.315E+00
-2.81530E-02,1.335E+00
-2.81525E-02,1.325E+00
-2.81520E-02,1.344E+00
-2.81515E-02,1.315E+00
-2.81510E-02,1.305E+00
-2.81505E-02,1.296E+00
-2.81500E-02,1.286E+00
-2.81495E-02,1.305E+00
-2.81489E-02,1.315E+00
-2.81484E-02,1.344E+00
-2.81479E-02,1.315E+00
-2.81474E-02,1.335E+00
-2.81469E-02,1.305E+00
-2.81464E-02,1.354E+00
-2.81459E-02,1.335E+00
-2.81454E-02,1.325E+00
-2.81449E-02,1.325E+00
-2.81444E-02,1.335E+00
-2.81439E-02,1.276E+00
-2.81434E-02,1.315E+00
-2.81429E-02,1.305E+00
-2.81424E-02,1.335E+00
-2.81419E-02,1.305E+00
-2.81414E-02,1.315E+00
-2.81409E-02,1.335E+00
-2.81404E-02,1.335E+00
-2.81398E-02,1.305E+00
-2.81393E-02,1.305E+00
-2.81388E-02,1.325E+00
-2.81383E-02,1.305E+00
-2.81378E-02,1.305E+00
-2.81373E-02,1.305E+00
-2.81368E-02,1.325E+00
-2.81363E-02,1.335E+00
-2.81358E-02,1.315E+00
-2.81353E-02,1.335E+00
-2.81348E-02,1.305E+00
-2.81343E-02,1.305E+00
-2.81338E-02,1.354E+00
-2.81333E-02,1.286E+00
-2.81328E-02,1.325E+00
-2.81323E-02,1.325E+00
-2.81318E-02,1.325E+00
-2.81313E-02,1.335E+00
-2.81307E-02,1.354E+00
-2.81302E-02,1.305E+00
-2.81297E-02,1.315E+00
-2.81292E-02,1.344E+00
-2.81287E-02,1.305E+00
-2.81282E-02,1.325E+00
-2.81277E-02,1.325E+00
-2.81272E-02,1.296E+00
-2.81267E-02,1.305E+00
-2.81262E-02,1.305E+00
-2.81257E-02,1.315E+00
-2.81252E-02,1.305E+00
-2.81247E-02,1.325E+00
-2.81242E-02,1.305E+00
-2.81237E-02,1.305E+00
-2.81232E-02,1.335E+00
-2.81227E-02,1.315E+00
-2.81222E-02,1.335E+00
-2.81216E-02,1.305E+00
-2.81211E-02,1.296E+00
-2.81206E-02,1.296E+00
-2.81201E-02,1.315E+00
-2.81196E-02,1.325E+00
-2.81191E-02,1.305E+00
-2.81186E-02,1.305E+00
-2.81181E-02,1.315E+00
-2.81176E-02,1.286E+00
-2.81171E-02,1.315E+00
-2.81166E-02,1.305E+00
-2.81161E-02,1.305E+00
-2.81156E-02,1.335E+00
-2.81151E-02,1.315E+00
-2.81146E-02,1.296E+00
-2.81141E-02,1.315E+00
-2.81136E-02,1.296E+00
-2.81130E-02,1.315E+00
-2.81125E-02,1.315E+00
-2.81120E-02,1.325E+00
-2.81115E-02,1.344E+00
-2.81110E-02,1.266E+00
-2.81105E-02,1.305E+00
-2.81100E-02,1.305E+00
-2.81095E-02,1.315E+00
-2.81090E-02,1.325E+00
-2.81085E-02,1.335E+00
-2.81080E-02,1.305E+00
-2.81075E-02,1.305E+00
-2.81070E-02,1.305E+00
-2.81065E-02,1.315E+00
-2.81060E-02,1.305E+00
-2.81055E-02,1.325E+00
-2.81050E-02,1.305E+00
-2.81045E-02,1.335E+00
-2.81039E-02,1.276E+00
-2.81034E-02,1.335E+00
-2.81029E-02,1.305E+00
-2.81024E-02,1.344E+00
-2.81019E-02,1.325E+00
-2.81014E-02,1.325E+00
-2.81009E-02,1.335E+00
-2.81004E-02,1.305E+00
-2.80999E-02,1.315E+00
-2.80994E-02,1.335E+00
-2.80989E-02,1.335E+00
-2.80984E-02,1.335E+00
-2.80979E-02,1.296E+00
-2.80974E-02,1.325E+00
-2.80969E-02,1.325E+00
-2.80964E-02,1.296E+00
-2.80959E-02,1.296E+00
-2.80954E-02,1.335E+00
-2.80948E-02,1.325E+00
-2.80943E-02,1.305E+00
-2.80938E-02,1.305E+00
-2.80933E-02,1.335E+00
-2.80928E-02,1.305E+00
-2.80923E-02,1.305E+00
-2.80918E-02,1.305E+00
-2.80913E-02,1.335E+00
-2.80908E-02,1.344E+00
-2.80903E-02,1.315E+00
-2.80898E-02,1.305E+00
-2.80893E-02,1.296E+00
-2.80888E-02,1.305E+00
-2.80883E-02,1.315E+00
-2.80878E-02,1.335E+00
-2.80873E-02,1.305E+00
-2.80868E-02,1.335E+00
-2.80863E-02,1.335E+00
-2.80857E-02,1.335E+00
-2.80852E-02,1.325E+00
-2.80847E-02,1.335E+00
-2.80842E-02,1.335E+00
-2.80837E-02,1.325E+00
-2.80832E-02,1.296E+00
-2.80827E-02,1.305E+00
-2.80822E-02,1.315E+00
-2.80817E-02,1.325E+00
-2.80812E-02,1.335E+00
-2.80807E-02,1.315E+00
-2.80802E-02,1.344E+00
-2.80797E-02,1.305E+00
-2.80792E-02,1.305E+00
-2.80787E-02,1.315E+00
-2.80782E-02,1.305E+00
-2.80777E-02,1.305E+00
-2.80772E-02,1.315E+00
-2.80766E-02,1.286E+00
-2.80761E-02,1.325E+00
-2.80756E-02,1.344E+00
-2.80751E-02,1.335E+00
-2.80746E-02,1.335E+00
-2.80741E-02,1.325E+00
-2.80736E-02,1.315E+00
-2.80731E-02,1.305E+00
-2.80726E-02,1.315E+00
-2.80721E-02,1.325E+00
-2.80716E-02,1.335E+00
-2.80711E-02,1.315E+00
-2.80706E-02,1.305E+00
-2.80701E-02,1.325E+00
-2.80696E-02,1.305E+00
-2.80691E-02,1.276E+00
-2.80686E-02,1.276E+00
-2.80681E-02,1.305E+00
-2.80675E-02,1.305E+00
-2.80670E-02,1.305E+00
-2.80665E-02,1.305E+00
-2.80660E-02,1.354E+00
-2.80655E-02,1.315E+00
-2.80650E-02,1.335E+00
-2.80645E-02,1.305E+00
-2.80640E-02,1.286E+00
-2.80635E-02,1.296E+00
-2.80630E-02,1.325E+00
-2.80625E-02,1.286E+00
-2.80620E-02,1.325E+00
-2.80615E-02,1.296E+00
-2.80610E-02,1.305E+00
-2.80605E-02,1.305E+00
-2.80600E-02,1.305E+00
-2.80595E-02,1.335E+00
-2.80590E-02,1.325E+00
-2.80584E-02,1.315E+00
-2.80579E-02,1.296E+00
-2.80574E-02,1.315E+00
-2.80569E-02,1.305E+00
-2.80564E-02,1.276E+00
-2.80559E-02,1.315E+00
-2.80554E-02,1.335E+00
-2.80549E-02,1.305E+00
-2.80544E-02,1.315E+00
-2.80539E-02,1.296E+00
-2.80534E-02,1.335E+00
-2.80529E-02,1.296E+00
-2.80524E-02,1.315E+00
-2.80519E-02,1.305E+00
-2.80514E-02,1.305E+00
-2.80509E-02,1.296E+00
-2.80504E-02,1.335E+00
-2.80498E-02,1.286E+00
-2.80493E-02,1.305E+00
-2.80488E-02,1.305E+00
-2.80483E-02,1.325E+00
-2.80478E-02,1.315E+00
-2.80473E-02,1.335E+00
-2.80468E-02,1.315E+00
-2.80463E-02,1.276E+00
-2.80458E-02,1.315E+00
-2.80453E-02,1.305E+00
-2.80448E-02,1.315E+00
-2.80443E-02,1.344E+00
-2.80438E-02,1.305E+00
-2.80433E-02,1.305E+00
-2.80428E-02,1.305E+00
-2.80423E-02,1.335E+00
-2.80418E-02,1.305E+00
-2.80413E-02,1.335E+00
-2.80407E-02,1.354E+00
-2.80402E-02,1.315E+00
-2.80397E-02,1.335E+00
-2.80392E-02,1.296E+00
-2.80387E-02,1.325E+00
-2.80382E-02,1.315E+00
-2.80377E-02,1.315E+00
-2.80372E-02,1.354E+00
-2.80367E-02,1.315E+00
-2.80362E-02,1.296E+00
-2.80357E-02,1.325E+00
-2.80352E-02,1.305E+00
-2.80347E-02,1.325E+00
-2.80342E-02,1.305E+00
-2.80337E-02,1.296E+00
-2.80332E-02,1.335E+00
-2.80327E-02,1.315E+00
-2.80322E-02,1.296E+00
-2.80316E-02,1.305E+00
-2.80311E-02,1.305E+00
-2.80306E-02,1.296E+00
-2.80301E-02,1.305E+00
-2.80296E-02,1.296E+00
-2.80291E-02,1.335E+00
-2.80286E-02,1.276E+00
-2.80281E-02,1.315E+00
-2.80276E-02,1.325E+00
-2.80271E-02,1.335E+00
-2.80266E-02,1.305E+00
-2.80261E-02,1.305E+00
-2.80256E-02,1.335E+00
-2.80251E-02,1.315E+00
-2.80246E-02,1.276E+00
-2.80241E-02,1.315E+00
-2.80236E-02,1.315E+00
-2.80231E-02,1.276E+00
-2.80225E-02,1.315E+00
-2.80220E-02,1.335E+00
-2.80215E-02,1.305E+00
-2.80210E-02,1.305E+00
-2.80205E-02,1.305E+00
-2.80200E-02,1.335E+00
-2.80195E-02,1.335E+00
-2.80190E-02,1.315E+00
-2.80185E-02,1.325E+00
-2.80180E-02,1.354E+00
-2.80175E-02,1.305E+00
-2.80170E-02,1.286E+00
-2.80165E-02,1.315E+00
-2.80160E-02,1.315E+00
-2.80155E-02,1.296E+00
-2.80150E-02,1.344E+00
-2.80145E-02,1.364E+00
-2.80140E-02,1.305E+00
-2.80134E-02,1.296E+00
-2.80129E-02,1.305E+00
-2.80124E-02,1.325E+00
-2.80119E-02,1.315E+00
-2.80114E-02,1.305E+00
-2.80109E-02,1.305E+00
-2.80104E-02,1.276E+00
-2.80099E-02,1.325E+00
-2.80094E-02,1.335E+00
-2.80089E-02,1.325E+00
-2.80084E-02,1.305E+00
-2.80079E-02,1.325E+00
-2.80074E-02,1.266E+00
