in s,C3 in V
4.785621E-02,-1.270E-03
4.785641E-02,-2.246E-03
4.785661E-02,-1.465E-03
4.785681E-02,-1.270E-03
4.785701E-02,-1.074E-03
4.785722E-02,-1.660E-03
4.785742E-02,-6.836E-04
4.785762E-02,-4.883E-04
4.785782E-02,-2.930E-04
4.785802E-02,-8.789E-04
4.785822E-02,-8.789E-04
4.785843E-02,-1.270E-03
4.785863E-02,-1.074E-03
4.785883E-02,-2.930E-04
4.785903E-02,-1.074E-03
4.785923E-02,-4.883E-04
4.785943E-02,-1.465E-03
4.785964E-02,-1.465E-03
4.785984E-02,-1.270E-03
4.786004E-02,-6.836E-04
4.786024E-02,-1.270E-03
4.786044E-02,-2.051E-03
4.786064E-02,-1.660E-03
4.786084E-02,-2.637E-03
4.786105E-02,-2.051E-03
4.786125E-02,-1.855E-03
4.786145E-02,-1.660E-03
4.786165E-02,-2.051E-03
4.786185E-02,-1.660E-03
4.786205E-02,-1.660E-03
4.786226E-02,-8.789E-04
4.786246E-02,-1.660E-03
4.786266E-02,-1.074E-03
4.786286E-02,-1.465E-03
4.786306E-02,-1.270E-03
4.786326E-02,-2.051E-03
4.786347E-02,-6.836E-04
4.786367E-02,-1.270E-03
4.786387E-02,-2.930E-04
4.786407E-02,-9.766E-05
4.786427E-02,-1.465E-03
4.786447E-02,-1.270E-03
4.786468E-02,-6.836E-04
4.786488E-02,-1.465E-03
4.786508E-02,-1.074E-03
4.786528E-02,-1.074E-03
4.786548E-02,-1.074E-03
4.786568E-02,-1.855E-03
4.786588E-02,-8.789E-04
4.786609E-02,-3.027E-03
4.786629E-02,-1.855E-03
4.786649E-02,-2.246E-03
4.786669E-02,-2.441E-03
4.786689E-02,-3.223E-03
4.786709E-02,-3.027E-03
4.786730E-02,-3.613E-03
4.786750E-02,-2.246E-03
4.786770E-02,-4.004E-03
4.786790E-02,-3.418E-03
4.786810E-02,-3.613E-03
4.786830E-02,-3.613E-03
4.786851E-02,-3.809E-03
4.786871E-02,-3.027E-03
4.786891E-02,-4.004E-03
4.786911E-02,-4.199E-03
4.786931E-02,-4.980E-03
4.786951E-02,-3.613E-03
4.786972E-02,-4.395E-03
4.786992E-02,-3.613E-03
4.787012E-02,-4.785E-03
4.787032E-02,-3.418E-03
4.787052E-02,-4.785E-03
4.787072E-02,-4.199E-03
4.787092E-02,-4.004E-03
4.787113E-02,-4.590E-03
4.787133E-02,-4.395E-03
4.787153E-02,-4.199E-03
4.787173E-02,-5.371E-03
4.787193E-02,-4.590E-03
4.787213E-02,-4.980E-03
4.787234E-02,-4.395E-03
4.787254E-02,-6.152E-03
4.787274E-02,-4.785E-03
4.787294E-02,-5.176E-03
4.787314E-02,-4.199E-03
4.787334E-02,-4.004E-03
4.787355E-02,-4.199E-03
4.787375E-02,-5.371E-03
4.787395E-02,-5.176E-03
4.787415E-02,-5.371E-03
4.787435E-02,-4.980E-03
4.787455E-02,-5.176E-03
4.787476E-02,-4.980E-03
4.787496E-02,-5.566E-03
4.787516E-02,-4.785E-03
4.787536E-02,-5.176E-03
4.787556E-02,-5.176E-03
4.787576E-02,-4.785E-03
4.787596E-02,-5.176E-03
4.787617E-02,-5.957E-03
4.787637E-02,-4.785E-03
4.787657E-02,-4.785E-03
4.787677E-02,-4.590E-03
4.787697E-02,-4.395E-03
4.787717E-02,-3.613E-03
4.787738E-02,-4.980E-03
4.787758E-02,-4.199E-03
4.787778E-02,-4.395E-03
4.787798E-02,-3.809E-03
4.787818E-02,-3.613E-03
4.787838E-02,-3.418E-03
4.787859E-02,-4.395E-03
4.787879E-02,-3.613E-03
4.787899E-02,-4.199E-03
4.787919E-02,-3.613E-03
4.787939E-02,-2.441E-03
4.787959E-02,-2.832E-03
4.787980E-02,-4.199E-03
4.788000E-02,-2.832E-03
4.788020E-02,-2.441E-03
4.788040E-02,-3.418E-03
4.788060E-02,-2.637E-03
4.788080E-02,-3.613E-03
4.788100E-02,-2.832E-03
4.788121E-02,-2.441E-03
4.788141E-02,-3.223E-03
4.788161E-02,-3.223E-03
4.788181E-02,-3.223E-03
4.788201E-02,-2.832E-03
4.788221E-02,-2.246E-03
4.788242E-02,-4.004E-03
4.788262E-02,-3.809E-03
4.788282E-02,-2.441E-03
4.788302E-02,-3.223E-03
4.788322E-02,-2.832E-03
4.788342E-02,-3.809E-03
4.788363E-02,-2.051E-03
4.788383E-02,-1.074E-03
4.788403E-02,-8.789E-04
4.788423E-02,-1.855E-03
4.788443E-02,-1.465E-03
4.788463E-02,-2.051E-03
4.788484E-02,-1.660E-03
4.788504E-02,-8.789E-04
4.788524E-02,-8.789E-04
4.788544E-02,-1.855E-03
4.788564E-02,-1.855E-03
4.788584E-02,-1.660E-03
4.788604E-02,-2.246E-03
4.788625E-02,-2.051E-03
4.788645E-02,-2.051E-03
4.788665E-02,-2.246E-03
4.788685E-02,-1.855E-03
4.788705E-02,-2.051E-03
4.788725E-02,-1.660E-03
4.788746E-02,-2.637E-03
4.788766E-02,-2.246E-03
4.788786E-02,-1.074E-03
4.788806E-02,-1.270E-03
4.788826E-02,-1.660E-03
4.788846E-02,-8.789E-04
4.788867E-02,-1.660E-03
