in s,C3 in V
-6.27262E-03,1.390E-03
-6.27242E-03,1.586E-03
-6.27222E-03,1.097E-03
-6.27202E-03,1.390E-03
-6.27181E-03,1.781E-03
-6.27161E-03,1.195E-03
-6.27141E-03,1.976E-03
-6.27121E-03,1.293E-03
-6.27101E-03,2.171E-03
-6.27081E-03,1.586E-03
-6.27060E-03,2.269E-03
-6.27040E-03,1.390E-03
-6.27020E-03,2.171E-03
-6.27000E-03,1.586E-03
-6.26980E-03,1.879E-03
-6.26960E-03,2.074E-03
-6.26940E-03,9.996E-04
-6.26919E-03,1.097E-03
-6.26899E-03,1.097E-03
-6.26879E-03,2.074E-03
-6.26859E-03,2.171E-03
-6.26839E-03,2.074E-03
-6.26819E-03,1.683E-03
-6.26798E-03,1.390E-03
-6.26778E-03,1.683E-03
-6.26758E-03,1.293E-03
-6.26738E-03,5.113E-04
-6.26718E-03,9.020E-04
-6.26698E-03,3.160E-04
-6.26677E-03,-3.676E-04
-6.26657E-03,2.184E-04
-6.26637E-03,9.996E-04
-6.26617E-03,4.137E-04
-6.26597E-03,4.137E-04
-6.26577E-03,9.996E-04
-6.26556E-03,2.305E-05
-6.26536E-03,1.207E-04
-6.26516E-03,9.996E-04
-6.26496E-03,9.020E-04
-6.26476E-03,9.996E-04
-6.26456E-03,9.020E-04
-6.26436E-03,6.090E-04
-6.26415E-03,2.184E-04
-6.26395E-03,9.996E-04
-6.26375E-03,4.137E-04
-6.26355E-03,6.090E-04
-6.26335E-03,7.066E-04
-6.26315E-03,-2.699E-04
-6.26294E-03,-2.699E-04
-6.26274E-03,-4.652E-04
-6.26254E-03,-4.652E-04
-6.26234E-03,1.207E-04
-6.26214E-03,-7.461E-05
-6.26194E-03,5.113E-04
-6.26173E-03,-7.461E-05
-6.26153E-03,3.160E-04
-6.26133E-03,-2.699E-04
-6.26113E-03,-5.629E-04
-6.26093E-03,-5.629E-04
-6.26073E-03,-1.723E-04
-6.26052E-03,-5.629E-04
-6.26032E-03,-7.582E-04
-6.26012E-03,-1.723E-04
-6.25992E-03,2.184E-04
-6.25972E-03,-6.605E-04
-6.25952E-03,-6.605E-04
-6.25932E-03,-2.699E-04
-6.25911E-03,1.207E-04
-6.25891E-03,-4.652E-04
-6.25871E-03,-8.559E-04
-6.25851E-03,-5.629E-04
-6.25831E-03,-3.676E-04
-6.25811E-03,-1.723E-04
-6.25790E-03,-1.723E-04
-6.25770E-03,-2.699E-04
-6.25750E-03,-5.629E-04
-6.25730E-03,-5.629E-04
-6.25710E-03,-2.699E-04
-6.25690E-03,-5.629E-04
-6.25669E-03,-1.539E-03
-6.25649E-03,-1.735E-03
-6.25629E-03,-1.344E-03
-6.25609E-03,-8.559E-04
-6.25589E-03,-9.535E-04
-6.25569E-03,-4.652E-04
-6.25548E-03,-5.629E-04
-6.25528E-03,-1.723E-04
-6.25508E-03,-3.676E-04
-6.25488E-03,-8.559E-04
-6.25468E-03,-1.149E-03
-6.25448E-03,-8.559E-04
-6.25428E-03,-7.582E-04
-6.25407E-03,2.305E-05
-6.25387E-03,-2.699E-04
-6.25367E-03,2.305E-05
-6.25347E-03,2.305E-05
-6.25327E-03,-6.605E-04
-6.25307E-03,-7.582E-04
-6.25286E-03,1.207E-04
-6.25266E-03,-3.676E-04
-6.25246E-03,-3.676E-04
-6.25226E-03,-1.723E-04
-6.25206E-03,-4.652E-04
-6.25186E-03,2.184E-04
-6.25165E-03,-5.629E-04
-6.25145E-03,-8.559E-04
-6.25125E-03,-1.149E-03
-6.25105E-03,-1.246E-03
-6.25085E-03,-8.559E-04
-6.25065E-03,-5.629E-04
-6.25044E-03,2.305E-05
-6.25024E-03,1.207E-04
-6.25004E-03,3.160E-04
-6.24984E-03,6.090E-04
-6.24964E-03,3.160E-04
-6.24944E-03,2.184E-04
-6.24924E-03,2.305E-05
-6.24903E-03,8.043E-04
-6.24883E-03,-1.723E-04
-6.24863E-03,2.305E-05
-6.24843E-03,-1.723E-04
-6.24823E-03,-3.676E-04
-6.24803E-03,-1.723E-04
-6.24782E-03,2.184E-04
-6.24762E-03,-1.723E-04
-6.24742E-03,4.137E-04
-6.24722E-03,-3.676E-04
-6.24702E-03,1.207E-04
-6.24682E-03,-1.723E-04
-6.24661E-03,-7.582E-04
-6.24641E-03,-2.699E-04
-6.24621E-03,-3.676E-04
-6.24601E-03,-7.461E-05
-6.24581E-03,-9.535E-04
-6.24561E-03,-7.582E-04
-6.24540E-03,-1.723E-04
-6.24520E-03,-1.051E-03
-6.24500E-03,2.305E-05
-6.24480E-03,-7.582E-04
-6.24460E-03,-1.539E-03
-6.24440E-03,-1.051E-03
-6.24420E-03,-8.559E-04
-6.24399E-03,-1.051E-03
-6.24379E-03,-1.735E-03
-6.24359E-03,-1.832E-03
-6.24339E-03,-1.149E-03
-6.24319E-03,-1.149E-03
-6.24299E-03,-2.699E-04
-6.24278E-03,-1.051E-03
-6.24258E-03,-6.605E-04
-6.24238E-03,-5.629E-04
-6.24218E-03,-8.559E-04
-6.24198E-03,-7.582E-04
-6.24178E-03,-7.582E-04
-6.24157E-03,-1.051E-03
-6.24137E-03,-1.344E-03
-6.24117E-03,-1.246E-03
-6.24097E-03,-8.559E-04
-6.24077E-03,-1.539E-03
-6.24057E-03,-1.149E-03
-6.24036E-03,-9.535E-04
-6.24016E-03,-1.637E-03
-6.23996E-03,-1.246E-03
-6.23976E-03,-1.344E-03
-6.23956E-03,-1.246E-03
-6.23936E-03,-8.559E-04
-6.23916E-03,-1.246E-03
-6.23895E-03,-1.051E-03
-6.23875E-03,-1.149E-03
-6.23855E-03,-1.246E-03
-6.23835E-03,-1.539E-03
-6.23815E-03,-1.246E-03
-6.23795E-03,-6.605E-04
-6.23774E-03,-1.149E-03
-6.23754E-03,-1.539E-03
-6.23734E-03,-9.535E-04
-6.23714E-03,-1.149E-03
-6.23694E-03,-7.582E-04
-6.23674E-03,-6.605E-04
-6.23653E-03,-9.535E-04
-6.23633E-03,-1.149E-03
-6.23613E-03,-1.442E-03
-6.23593E-03,-2.699E-04
-6.23573E-03,-6.605E-04
-6.23553E-03,-1.051E-03
-6.23532E-03,-1.149E-03
-6.23512E-03,-1.344E-03
-6.23492E-03,-9.535E-04
-6.23472E-03,-1.930E-03
-6.23452E-03,-1.832E-03
-6.23432E-03,-6.605E-04
-6.23412E-03,-1.051E-03
-6.23391E-03,-1.832E-03
-6.23371E-03,-1.051E-03
-6.23351E-03,-5.629E-04
-6.23331E-03,-1.723E-04
-6.23311E-03,-1.723E-04
-6.23291E-03,-2.699E-04
-6.23270E-03,-8.559E-04
-6.23250E-03,-1.051E-03
-6.23230E-03,-1.149E-03
-6.23210E-03,2.305E-05
-6.23190E-03,-5.629E-04
-6.23170E-03,2.305E-05
-6.23149E-03,-5.629E-04
-6.23129E-03,-5.629E-04
-6.23109E-03,-4.652E-04
-6.23089E-03,1.207E-04
-6.23069E-03,8.043E-04
-6.23049E-03,5.113E-04
-6.23028E-03,2.184E-04
-6.23008E-03,6.090E-04
-6.22988E-03,9.020E-04
-6.22968E-03,6.090E-04
-6.22948E-03,8.043E-04
-6.22928E-03,3.160E-04
-6.22908E-03,3.160E-04
-6.22887E-03,8.043E-04
-6.22867E-03,6.090E-04
-6.22847E-03,7.066E-04
-6.22827E-03,9.020E-04
-6.22807E-03,5.113E-04
-6.22787E-03,7.066E-04
-6.22766E-03,9.996E-04
-6.22746E-03,7.066E-04
-6.22726E-03,8.043E-04
-6.22706E-03,8.043E-04
-6.22686E-03,6.090E-04
-6.22666E-03,6.090E-04
-6.22645E-03,1.207E-04
-6.22625E-03,2.184E-04
-6.22605E-03,6.090E-04
-6.22585E-03,8.043E-04
-6.22565E-03,9.996E-04
-6.22545E-03,9.020E-04
-6.22524E-03,6.090E-04
-6.22504E-03,6.090E-04
-6.22484E-03,2.184E-04
-6.22464E-03,5.113E-04
-6.22444E-03,7.066E-04
-6.22424E-03,9.020E-04
-6.22404E-03,3.160E-04
-6.22383E-03,7.066E-04
-6.22363E-03,8.043E-04
-6.22343E-03,1.488E-03
-6.22323E-03,1.488E-03
-6.22303E-03,1.488E-03
-6.22283E-03,6.090E-04
-6.22262E-03,6.090E-04
-6.22242E-03,9.020E-04
-6.22222E-03,6.090E-04
-6.22202E-03,7.066E-04
-6.22182E-03,5.113E-04
-6.22162E-03,3.160E-04
-6.22141E-03,9.020E-04
-6.22121E-03,2.305E-05
-6.22101E-03,4.137E-04
-6.22081E-03,5.113E-04
-6.22061E-03,2.184E-04
-6.22041E-03,8.043E-04
-6.22020E-03,-1.723E-04
-6.22000E-03,6.090E-04
-6.21980E-03,-4.652E-04
-6.21960E-03,-1.723E-04
-6.21940E-03,3.160E-04
-6.21920E-03,-1.723E-04
-6.21900E-03,-1.723E-04
-6.21879E-03,-3.676E-04
-6.21859E-03,-5.629E-04
-6.21839E-03,-7.461E-05
-6.21819E-03,2.305E-05
-6.21799E-03,1.097E-03
-6.21779E-03,9.020E-04
-6.21758E-03,9.996E-04
-6.21738E-03,4.137E-04
-6.21718E-03,1.390E-03
-6.21698E-03,6.090E-04
-6.21678E-03,2.184E-04
-6.21658E-03,2.305E-05
-6.21637E-03,9.996E-04
-6.21617E-03,8.043E-04
-6.21597E-03,4.137E-04
-6.21577E-03,1.097E-03
-6.21557E-03,1.195E-03
-6.21537E-03,6.090E-04
-6.21516E-03,1.293E-03
-6.21496E-03,8.043E-04
-6.21476E-03,9.020E-04
-6.21456E-03,1.195E-03
-6.21436E-03,9.996E-04
-6.21416E-03,9.020E-04
-6.21396E-03,1.683E-03
-6.21375E-03,1.683E-03
-6.21355E-03,2.562E-03
-6.21335E-03,1.586E-03
-6.21315E-03,2.757E-03
-6.21295E-03,1.781E-03
-6.21275E-03,1.879E-03
-6.21254E-03,2.464E-03
-6.21234E-03,1.390E-03
-6.21214E-03,1.390E-03
-6.21194E-03,2.562E-03
-6.21174E-03,2.269E-03
-6.21154E-03,2.855E-03
-6.21133E-03,2.562E-03
-6.21113E-03,2.562E-03
-6.21093E-03,1.586E-03
-6.21073E-03,9.996E-04
-6.21053E-03,1.390E-03
-6.21033E-03,1.195E-03
-6.21012E-03,1.293E-03
-6.20992E-03,8.043E-04
-6.20972E-03,3.160E-04
-6.20952E-03,3.160E-04
-6.20932E-03,-3.676E-04
-6.20912E-03,2.184E-04
-6.20892E-03,3.160E-04
-6.20871E-03,1.390E-03
-6.20851E-03,1.781E-03
-6.20831E-03,1.781E-03
-6.20811E-03,1.683E-03
-6.20791E-03,1.781E-03
-6.20771E-03,1.586E-03
-6.20750E-03,1.293E-03
-6.20730E-03,1.683E-03
-6.20710E-03,1.976E-03
-6.20690E-03,1.879E-03
-6.20670E-03,1.683E-03
-6.20650E-03,9.020E-04
-6.20629E-03,1.976E-03
-6.20609E-03,1.586E-03
-6.20589E-03,1.781E-03
-6.20569E-03,1.195E-03
-6.20549E-03,1.781E-03
-6.20529E-03,1.293E-03
-6.20508E-03,1.976E-03
-6.20488E-03,1.293E-03
-6.20468E-03,1.683E-03
-6.20448E-03,1.293E-03
-6.20428E-03,2.171E-03
-6.20408E-03,2.074E-03
-6.20388E-03,2.464E-03
-6.20367E-03,2.464E-03
-6.20347E-03,2.367E-03
-6.20327E-03,2.562E-03
-6.20307E-03,2.953E-03
-6.20287E-03,2.367E-03
-6.20267E-03,1.976E-03
-6.20246E-03,1.683E-03
-6.20226E-03,1.781E-03
-6.20206E-03,1.976E-03
-6.20186E-03,1.976E-03
-6.20166E-03,1.781E-03
-6.20146E-03,1.879E-03
-6.20125E-03,1.976E-03
-6.20105E-03,1.488E-03
-6.20085E-03,1.097E-03
-6.20065E-03,1.683E-03
-6.20045E-03,1.195E-03
-6.20025E-03,1.390E-03
-6.20004E-03,1.879E-03
-6.19984E-03,1.879E-03
-6.19964E-03,2.074E-03
-6.19944E-03,1.683E-03
-6.19924E-03,1.390E-03
-6.19904E-03,1.781E-03
-6.19884E-03,1.976E-03
-6.19863E-03,1.781E-03
-6.19843E-03,1.976E-03
-6.19823E-03,1.976E-03
-6.19803E-03,1.390E-03
-6.19783E-03,1.488E-03
-6.19763E-03,1.976E-03
-6.19742E-03,1.586E-03
-6.19722E-03,1.683E-03
-6.19702E-03,1.097E-03
-6.19682E-03,1.195E-03
-6.19662E-03,9.020E-04
-6.19642E-03,9.020E-04
-6.19621E-03,9.020E-04
-6.19601E-03,9.996E-04
-6.19581E-03,1.586E-03
-6.19561E-03,1.097E-03
-6.19541E-03,1.293E-03
-6.19521E-03,9.020E-04
-6.19500E-03,1.683E-03
-6.19480E-03,1.781E-03
-6.19460E-03,1.390E-03
-6.19440E-03,1.683E-03
-6.19420E-03,1.879E-03
-6.19400E-03,1.390E-03
-6.19380E-03,1.683E-03
-6.19359E-03,6.090E-04
-6.19339E-03,1.976E-03
-6.19319E-03,1.390E-03
-6.19299E-03,2.269E-03
-6.19279E-03,2.367E-03
-6.19259E-03,2.074E-03
-6.19238E-03,2.074E-03
-6.19218E-03,1.976E-03
-6.19198E-03,2.855E-03
-6.19178E-03,3.050E-03
-6.19158E-03,2.464E-03
-6.19138E-03,2.074E-03
-6.19117E-03,1.976E-03
-6.19097E-03,1.879E-03
-6.19077E-03,1.976E-03
-6.19057E-03,1.683E-03
-6.19037E-03,2.171E-03
-6.19017E-03,2.074E-03
-6.18996E-03,1.683E-03
-6.18976E-03,2.660E-03
-6.18956E-03,1.879E-03
-6.18936E-03,1.683E-03
-6.18916E-03,1.586E-03
-6.18896E-03,1.293E-03
-6.18876E-03,1.390E-03
-6.18855E-03,7.066E-04
-6.18835E-03,9.996E-04
-6.18815E-03,9.996E-04
-6.18795E-03,6.090E-04
-6.18775E-03,1.683E-03
-6.18755E-03,1.097E-03
-6.18734E-03,9.020E-04
-6.18714E-03,1.390E-03
-6.18694E-03,1.390E-03
-6.18674E-03,9.996E-04
-6.18654E-03,5.113E-04
-6.18634E-03,5.113E-04
-6.18613E-03,7.066E-04
-6.18593E-03,2.184E-04
-6.18573E-03,8.043E-04
-6.18553E-03,1.207E-04
-6.18533E-03,1.207E-04
-6.18513E-03,-7.461E-05
-6.18492E-03,6.090E-04
-6.18472E-03,-4.652E-04
-6.18452E-03,6.090E-04
-6.18432E-03,8.043E-04
-6.18412E-03,1.207E-04
-6.18392E-03,-1.723E-04
-6.18372E-03,-7.461E-05
-6.18351E-03,-1.149E-03
-6.18331E-03,-9.535E-04
-6.18311E-03,-1.246E-03
-6.18291E-03,-1.051E-03
-6.18271E-03,-1.051E-03
-6.18251E-03,-1.930E-03
-6.18230E-03,-6.605E-04
-6.18210E-03,-1.051E-03
-6.18190E-03,-1.246E-03
-6.18170E-03,-8.559E-04
-6.18150E-03,-1.149E-03
-6.18130E-03,-9.535E-04
-6.18109E-03,-7.582E-04
-6.18089E-03,2.184E-04
-6.18069E-03,2.305E-05
-6.18049E-03,8.043E-04
-6.18029E-03,-2.699E-04
-6.18009E-03,2.305E-05
-6.17988E-03,-6.605E-04
-6.17968E-03,-3.676E-04
-6.17948E-03,-1.149E-03
-6.17928E-03,-8.559E-04
-6.17908E-03,-1.246E-03
-6.17888E-03,-1.149E-03
-6.17868E-03,-1.539E-03
-6.17847E-03,-1.539E-03
-6.17827E-03,-1.246E-03
-6.17807E-03,-8.559E-04
-6.17787E-03,-1.637E-03
-6.17767E-03,-1.539E-03
-6.17747E-03,-2.028E-03
-6.17726E-03,-1.539E-03
-6.17706E-03,-1.246E-03
-6.17686E-03,-1.832E-03
-6.17666E-03,-1.149E-03
-6.17646E-03,-1.832E-03
-6.17626E-03,-1.832E-03
-6.17605E-03,-2.223E-03
-6.17585E-03,-2.223E-03
-6.17565E-03,-6.605E-04
-6.17545E-03,-1.246E-03
-6.17525E-03,-1.149E-03
-6.17505E-03,-1.735E-03
-6.17484E-03,-8.559E-04
-6.17464E-03,-1.442E-03
-6.17444E-03,-1.539E-03
-6.17424E-03,-1.344E-03
-6.17404E-03,-1.832E-03
-6.17384E-03,-1.735E-03
-6.17364E-03,-2.125E-03
-6.17343E-03,-1.735E-03
-6.17323E-03,-1.735E-03
-6.17303E-03,-2.516E-03
-6.17283E-03,-2.907E-03
-6.17263E-03,-2.516E-03
-6.17243E-03,-2.516E-03
-6.17222E-03,-1.832E-03
-6.17202E-03,-2.028E-03
-6.17182E-03,-1.930E-03
-6.17162E-03,-2.516E-03
-6.17142E-03,-2.223E-03
-6.17122E-03,-1.832E-03
-6.17101E-03,-1.149E-03
-6.17081E-03,-1.246E-03
-6.17061E-03,-1.637E-03
-6.17041E-03,-9.535E-04
-6.17021E-03,-1.539E-03
-6.17001E-03,-9.535E-04
-6.16980E-03,-8.559E-04
-6.16960E-03,-1.735E-03
-6.16940E-03,-1.930E-03
-6.16920E-03,-1.246E-03
-6.16900E-03,-1.735E-03
-6.16880E-03,-1.539E-03
-6.16860E-03,-1.832E-03
-6.16839E-03,-1.637E-03
-6.16819E-03,-2.125E-03
-6.16799E-03,-2.028E-03
-6.16779E-03,-2.223E-03
-6.16759E-03,-1.930E-03
-6.16739E-03,-2.028E-03
-6.16718E-03,-1.637E-03
-6.16698E-03,-2.028E-03
-6.16678E-03,-1.832E-03
-6.16658E-03,-2.321E-03
-6.16638E-03,-2.321E-03
-6.16618E-03,-2.418E-03
-6.16597E-03,-2.614E-03
-6.16577E-03,-1.637E-03
-6.16557E-03,-1.832E-03
-6.16537E-03,-2.321E-03
-6.16517E-03,-1.832E-03
-6.16497E-03,-1.637E-03
-6.16476E-03,-1.246E-03
-6.16456E-03,-1.832E-03
-6.16436E-03,-7.582E-04
-6.16416E-03,-2.125E-03
-6.16396E-03,-2.028E-03
-6.16376E-03,-2.028E-03
-6.16356E-03,-2.125E-03
-6.16335E-03,-2.809E-03
-6.16315E-03,-2.223E-03
-6.16295E-03,-1.735E-03
-6.16275E-03,-1.442E-03
-6.16255E-03,-1.344E-03
-6.16235E-03,-1.149E-03
-6.16214E-03,-1.637E-03
-6.16194E-03,-1.246E-03
-6.16174E-03,-1.832E-03
-6.16154E-03,-1.832E-03
-6.16134E-03,-2.321E-03
-6.16114E-03,-1.051E-03
-6.16093E-03,-1.930E-03
-6.16073E-03,-2.418E-03
-6.16053E-03,-1.832E-03
-6.16033E-03,-2.223E-03
-6.16013E-03,-2.516E-03
-6.15993E-03,-2.418E-03
-6.15972E-03,-1.930E-03
-6.15952E-03,-1.930E-03
-6.15932E-03,-2.516E-03
-6.15912E-03,-1.442E-03
-6.15892E-03,-1.735E-03
-6.15872E-03,-2.028E-03
-6.15852E-03,-2.614E-03
-6.15831E-03,-2.907E-03
-6.15811E-03,-3.102E-03
-6.15791E-03,-2.809E-03
-6.15771E-03,-2.223E-03
-6.15751E-03,-2.516E-03
-6.15731E-03,-2.125E-03
-6.15710E-03,-2.907E-03
-6.15690E-03,-2.028E-03
-6.15670E-03,-2.125E-03
-6.15650E-03,-2.321E-03
-6.15630E-03,-1.051E-03
-6.15610E-03,-1.442E-03
-6.15589E-03,-9.535E-04
-6.15569E-03,-1.539E-03
-6.15549E-03,-1.442E-03
-6.15529E-03,-1.735E-03
-6.15509E-03,-1.539E-03
-6.15489E-03,-1.442E-03
-6.15468E-03,-1.246E-03
-6.15448E-03,-1.149E-03
-6.15428E-03,-4.652E-04
-6.15408E-03,-1.149E-03
-6.15388E-03,-7.582E-04
-6.15368E-03,-2.699E-04
-6.15348E-03,-6.605E-04
-6.15327E-03,-2.699E-04
-6.15307E-03,3.160E-04
-6.15287E-03,1.195E-03
-6.15267E-03,-1.723E-04
-6.15247E-03,-1.723E-04
-6.15227E-03,-2.699E-04
-6.15206E-03,-5.629E-04
-6.15186E-03,-1.723E-04
-6.15166E-03,-1.723E-04
-6.15146E-03,1.207E-04
-6.15126E-03,-1.723E-04
-6.15106E-03,1.207E-04
-6.15085E-03,-3.676E-04
-6.15065E-03,1.207E-04
-6.15045E-03,-7.461E-05
-6.15025E-03,3.160E-04
-6.15005E-03,-4.652E-04
-6.14985E-03,8.043E-04
-6.14964E-03,2.184E-04
-6.14944E-03,3.160E-04
-6.14924E-03,8.043E-04
-6.14904E-03,6.090E-04
-6.14884E-03,4.137E-04
-6.14864E-03,-1.723E-04
-6.14844E-03,-6.605E-04
-6.14823E-03,2.305E-05
-6.14803E-03,3.160E-04
-6.14783E-03,3.160E-04
-6.14763E-03,2.184E-04
-6.14743E-03,-4.652E-04
-6.14723E-03,-5.629E-04
-6.14702E-03,-2.699E-04
-6.14682E-03,-5.629E-04
-6.14662E-03,6.090E-04
-6.14642E-03,-5.629E-04
-6.14622E-03,2.184E-04
-6.14602E-03,-3.676E-04
-6.14581E-03,1.207E-04
-6.14561E-03,-1.723E-04
-6.14541E-03,2.305E-05
-6.14521E-03,-1.723E-04
-6.14501E-03,-4.652E-04
-6.14481E-03,-5.629E-04
-6.14460E-03,-7.582E-04
-6.14440E-03,-7.582E-04
-6.14420E-03,-4.652E-04
-6.14400E-03,-1.723E-04
-6.14380E-03,2.184E-04
-6.14360E-03,-3.676E-04
-6.14340E-03,-4.652E-04
-6.14319E-03,-4.652E-04
-6.14299E-03,-3.676E-04
-6.14279E-03,-8.559E-04
-6.14259E-03,-1.051E-03
-6.14239E-03,-8.559E-04
-6.14219E-03,-9.535E-04
-6.14198E-03,-1.723E-04
-6.14178E-03,-1.149E-03
-6.14158E-03,-5.629E-04
-6.14138E-03,-3.676E-04
-6.14118E-03,-5.629E-04
-6.14098E-03,1.207E-04
-6.14077E-03,-7.461E-05
-6.14057E-03,-1.723E-04
-6.14037E-03,3.160E-04
-6.14017E-03,-7.582E-04
-6.13997E-03,-1.149E-03
-6.13977E-03,-4.652E-04
-6.13956E-03,-2.699E-04
-6.13936E-03,-7.461E-05
-6.13916E-03,-7.461E-05
-6.13896E-03,-2.699E-04
-6.13876E-03,-3.676E-04
-6.13856E-03,-5.629E-04
-6.13836E-03,-5.629E-04
-6.13815E-03,2.305E-05
-6.13795E-03,1.207E-04
-6.13775E-03,-4.652E-04
-6.13755E-03,-4.652E-04
-6.13735E-03,-4.652E-04
-6.13715E-03,-8.559E-04
-6.13694E-03,-7.461E-05
-6.13674E-03,-1.051E-03
-6.13654E-03,-1.051E-03
-6.13634E-03,-1.051E-03
-6.13614E-03,-2.321E-03
-6.13594E-03,-1.344E-03
-6.13573E-03,-1.832E-03
-6.13553E-03,-1.832E-03
-6.13533E-03,-1.442E-03
-6.13513E-03,-2.028E-03
-6.13493E-03,-1.442E-03
-6.13473E-03,-5.629E-04
-6.13452E-03,1.207E-04
-6.13432E-03,-1.149E-03
-6.13412E-03,-1.539E-03
-6.13392E-03,-1.539E-03
-6.13372E-03,-9.535E-04
-6.13352E-03,-8.559E-04
-6.13332E-03,-1.149E-03
-6.13311E-03,-6.605E-04
-6.13291E-03,-1.442E-03
-6.13271E-03,-1.344E-03
-6.13251E-03,-4.652E-04
-6.13231E-03,-4.652E-04
-6.13211E-03,-4.652E-04
-6.13190E-03,-9.535E-04
-6.13170E-03,-7.582E-04
-6.13150E-03,-1.149E-03
-6.13130E-03,-1.051E-03
-6.13110E-03,-2.699E-04
-6.13090E-03,-7.461E-05
-6.13069E-03,-8.559E-04
-6.13049E-03,-9.535E-04
-6.13029E-03,-7.582E-04
-6.13009E-03,-5.629E-04
