in s,C1 in V
-2.42047E-02,5.811E-01
-2.42042E-02,5.713E-01
-2.42037E-02,5.615E-01
-2.42032E-02,5.615E-01
-2.42027E-02,5.811E-01
-2.42022E-02,5.713E-01
-2.42017E-02,5.811E-01
-2.42012E-02,5.420E-01
-2.42007E-02,5.713E-01
-2.42002E-02,5.615E-01
-2.41997E-02,5.713E-01
-2.41992E-02,5.811E-01
-2.41987E-02,5.908E-01
-2.41982E-02,5.908E-01
-2.41976E-02,5.713E-01
-2.41971E-02,5.811E-01
-2.41966E-02,5.811E-01
-2.41961E-02,5.713E-01
-2.41956E-02,5.518E-01
-2.41951E-02,5.518E-01
-2.41946E-02,5.811E-01
-2.41941E-02,5.713E-01
-2.41936E-02,5.713E-01
-2.41931E-02,5.713E-01
-2.41926E-02,5.615E-01
-2.41921E-02,5.518E-01
-2.41916E-02,5.615E-01
-2.41911E-02,5.518E-01
-2.41906E-02,5.322E-01
-2.41901E-02,5.713E-01
-2.41896E-02,5.908E-01
-2.41890E-02,5.713E-01
-2.41885E-02,5.713E-01
-2.41880E-02,5.518E-01
-2.41875E-02,5.615E-01
-2.41870E-02,5.713E-01
-2.41865E-02,5.615E-01
-2.41860E-02,5.713E-01
-2.41855E-02,5.713E-01
-2.41850E-02,5.811E-01
-2.41845E-02,5.518E-01
-2.41840E-02,5.713E-01
-2.41835E-02,5.811E-01
-2.41830E-02,5.615E-01
-2.41825E-02,5.811E-01
-2.41820E-02,6.006E-01
-2.41815E-02,5.713E-01
-2.41810E-02,5.811E-01
-2.41805E-02,5.908E-01
-2.41799E-02,5.713E-01
-2.41794E-02,5.908E-01
-2.41789E-02,5.908E-01
-2.41784E-02,6.104E-01
-2.41779E-02,5.908E-01
-2.41774E-02,5.811E-01
-2.41769E-02,5.713E-01
-2.41764E-02,6.006E-01
-2.41759E-02,5.908E-01
-2.41754E-02,5.811E-01
-2.41749E-02,6.006E-01
-2.41744E-02,6.299E-01
-2.41739E-02,6.006E-01
-2.41734E-02,5.908E-01
-2.41729E-02,5.713E-01
-2.41724E-02,5.615E-01
-2.41719E-02,5.908E-01
-2.41714E-02,6.104E-01
-2.41708E-02,5.713E-01
-2.41703E-02,5.615E-01
-2.41698E-02,5.811E-01
-2.41693E-02,6.006E-01
-2.41688E-02,5.713E-01
-2.41683E-02,5.713E-01
-2.41678E-02,5.908E-01
-2.41673E-02,5.811E-01
-2.41668E-02,6.104E-01
-2.41663E-02,5.908E-01
-2.41658E-02,6.006E-01
-2.41653E-02,6.104E-01
-2.41648E-02,6.104E-01
-2.41643E-02,6.006E-01
-2.41638E-02,5.811E-01
-2.41633E-02,6.104E-01
-2.41628E-02,6.396E-01
-2.41623E-02,5.713E-01
-2.41617E-02,6.006E-01
-2.41612E-02,6.006E-01
-2.41607E-02,5.908E-01
-2.41602E-02,6.104E-01
-2.41597E-02,5.713E-01
-2.41592E-02,5.615E-01
-2.41587E-02,5.615E-01
-2.41582E-02,5.811E-01
-2.41577E-02,5.908E-01
-2.41572E-02,5.713E-01
-2.41567E-02,5.811E-01
-2.41562E-02,5.908E-01
-2.41557E-02,5.518E-01
-2.41552E-02,5.615E-01
-2.41547E-02,6.006E-01
-2.41542E-02,5.713E-01
-2.41537E-02,6.006E-01
-2.41532E-02,5.713E-01
-2.41526E-02,6.104E-01
-2.41521E-02,5.713E-01
-2.41516E-02,6.104E-01
-2.41511E-02,5.908E-01
-2.41506E-02,5.713E-01
-2.41501E-02,6.104E-01
-2.41496E-02,5.908E-01
-2.41491E-02,6.006E-01
-2.41486E-02,5.811E-01
-2.41481E-02,5.811E-01
-2.41476E-02,6.104E-01
-2.41471E-02,5.908E-01
-2.41466E-02,6.006E-01
-2.41461E-02,5.908E-01
-2.41456E-02,5.908E-01
-2.41451E-02,5.811E-01
-2.41446E-02,5.811E-01
-2.41441E-02,6.006E-01
-2.41435E-02,6.006E-01
-2.41430E-02,6.396E-01
-2.41425E-02,6.104E-01
-2.41420E-02,5.811E-01
-2.41415E-02,5.908E-01
-2.41410E-02,6.104E-01
-2.41405E-02,6.104E-01
-2.41400E-02,5.811E-01
-2.41395E-02,5.615E-01
-2.41390E-02,6.104E-01
-2.41385E-02,6.006E-01
-2.41380E-02,6.104E-01
-2.41375E-02,5.908E-01
-2.41370E-02,5.811E-01
-2.41365E-02,5.811E-01
-2.41360E-02,6.006E-01
-2.41355E-02,5.908E-01
-2.41350E-02,5.713E-01
-2.41344E-02,5.811E-01
-2.41339E-02,5.713E-01
-2.41334E-02,5.811E-01
-2.41329E-02,6.201E-01
-2.41324E-02,5.811E-01
-2.41319E-02,6.104E-01
-2.41314E-02,6.299E-01
-2.41309E-02,5.908E-01
-2.41304E-02,5.908E-01
-2.41299E-02,6.299E-01
-2.41294E-02,6.396E-01
-2.41289E-02,6.201E-01
-2.41284E-02,5.908E-01
-2.41279E-02,6.299E-01
-2.41274E-02,6.104E-01
-2.41269E-02,6.104E-01
-2.41264E-02,6.299E-01
-2.41258E-02,6.299E-01
-2.41253E-02,6.201E-01
-2.41248E-02,5.908E-01
-2.41243E-02,6.006E-01
-2.41238E-02,6.104E-01
-2.41233E-02,6.104E-01
-2.41228E-02,6.104E-01
-2.41223E-02,6.104E-01
-2.41218E-02,5.811E-01
-2.41213E-02,5.908E-01
-2.41208E-02,6.104E-01
-2.41203E-02,6.006E-01
-2.41198E-02,6.006E-01
-2.41193E-02,6.104E-01
-2.41188E-02,6.104E-01
-2.41183E-02,5.811E-01
-2.41178E-02,6.201E-01
-2.41173E-02,6.104E-01
-2.41167E-02,6.104E-01
-2.41162E-02,6.006E-01
-2.41157E-02,6.104E-01
-2.41152E-02,6.104E-01
-2.41147E-02,6.299E-01
-2.41142E-02,6.396E-01
-2.41137E-02,5.811E-01
-2.41132E-02,6.104E-01
-2.41127E-02,5.908E-01
-2.41122E-02,5.908E-01
-2.41117E-02,5.713E-01
-2.41112E-02,6.104E-01
-2.41107E-02,5.811E-01
-2.41102E-02,5.908E-01
-2.41097E-02,6.104E-01
-2.41092E-02,6.201E-01
-2.41087E-02,6.104E-01
-2.41082E-02,6.006E-01
-2.41076E-02,6.299E-01
-2.41071E-02,5.908E-01
-2.41066E-02,6.201E-01
-2.41061E-02,6.104E-01
-2.41056E-02,6.104E-01
-2.41051E-02,6.299E-01
-2.41046E-02,6.201E-01
-2.41041E-02,6.104E-01
-2.41036E-02,6.201E-01
-2.41031E-02,6.201E-01
-2.41026E-02,6.299E-01
-2.41021E-02,6.104E-01
-2.41016E-02,5.811E-01
-2.41011E-02,6.006E-01
-2.41006E-02,6.201E-01
-2.41001E-02,6.104E-01
-2.40996E-02,5.908E-01
-2.40991E-02,6.299E-01
-2.40985E-02,6.396E-01
-2.40980E-02,6.104E-01
-2.40975E-02,6.006E-01
-2.40970E-02,6.006E-01
-2.40965E-02,6.006E-01
-2.40960E-02,5.811E-01
-2.40955E-02,6.006E-01
-2.40950E-02,6.104E-01
-2.40945E-02,5.908E-01
-2.40940E-02,6.006E-01
-2.40935E-02,5.908E-01
-2.40930E-02,6.104E-01
-2.40925E-02,5.811E-01
-2.40920E-02,5.908E-01
-2.40915E-02,6.201E-01
-2.40910E-02,6.104E-01
-2.40905E-02,5.713E-01
-2.40900E-02,6.299E-01
-2.40894E-02,6.006E-01
-2.40889E-02,6.006E-01
-2.40884E-02,6.006E-01
-2.40879E-02,5.713E-01
-2.40874E-02,6.006E-01
-2.40869E-02,5.811E-01
-2.40864E-02,6.104E-01
-2.40859E-02,6.299E-01
-2.40854E-02,6.006E-01
-2.40849E-02,5.908E-01
-2.40844E-02,6.006E-01
-2.40839E-02,6.104E-01
-2.40834E-02,5.908E-01
-2.40829E-02,5.713E-01
-2.40824E-02,5.908E-01
-2.40819E-02,5.713E-01
-2.40814E-02,5.713E-01
-2.40809E-02,5.713E-01
-2.40803E-02,6.006E-01
-2.40798E-02,6.006E-01
-2.40793E-02,5.811E-01
-2.40788E-02,5.811E-01
-2.40783E-02,5.811E-01
-2.40778E-02,5.908E-01
-2.40773E-02,5.615E-01
-2.40768E-02,5.811E-01
-2.40763E-02,5.811E-01
-2.40758E-02,5.811E-01
-2.40753E-02,5.908E-01
-2.40748E-02,5.420E-01
-2.40743E-02,5.908E-01
-2.40738E-02,5.615E-01
-2.40733E-02,5.908E-01
-2.40728E-02,5.908E-01
-2.40723E-02,6.006E-01
-2.40718E-02,5.811E-01
-2.40712E-02,6.006E-01
-2.40707E-02,6.006E-01
-2.40702E-02,6.104E-01
-2.40697E-02,6.006E-01
-2.40692E-02,6.006E-01
-2.40687E-02,5.713E-01
-2.40682E-02,6.104E-01
-2.40677E-02,5.713E-01
-2.40672E-02,5.713E-01
-2.40667E-02,5.811E-01
-2.40662E-02,5.811E-01
-2.40657E-02,5.811E-01
-2.40652E-02,5.811E-01
-2.40647E-02,5.811E-01
-2.40642E-02,6.299E-01
-2.40637E-02,6.201E-01
-2.40632E-02,6.299E-01
-2.40626E-02,5.811E-01
-2.40621E-02,5.713E-01
-2.40616E-02,5.908E-01
-2.40611E-02,5.811E-01
-2.40606E-02,5.811E-01
-2.40601E-02,5.908E-01
-2.40596E-02,5.811E-01
-2.40591E-02,6.201E-01
-2.40586E-02,6.104E-01
-2.40581E-02,5.811E-01
-2.40576E-02,5.908E-01
-2.40571E-02,6.006E-01
-2.40566E-02,5.908E-01
-2.40561E-02,5.811E-01
-2.40556E-02,5.713E-01
-2.40551E-02,5.713E-01
-2.40546E-02,5.908E-01
-2.40541E-02,5.908E-01
-2.40535E-02,6.104E-01
-2.40530E-02,6.201E-01
-2.40525E-02,6.006E-01
-2.40520E-02,5.908E-01
-2.40515E-02,6.104E-01
-2.40510E-02,5.713E-01
-2.40505E-02,5.811E-01
-2.40500E-02,5.811E-01
-2.40495E-02,5.811E-01
-2.40490E-02,5.908E-01
-2.40485E-02,5.615E-01
-2.40480E-02,6.201E-01
-2.40475E-02,6.201E-01
-2.40470E-02,6.006E-01
-2.40465E-02,6.396E-01
-2.40460E-02,6.104E-01
-2.40455E-02,6.201E-01
-2.40450E-02,6.494E-01
-2.40444E-02,6.104E-01
-2.40439E-02,6.006E-01
-2.40434E-02,6.299E-01
-2.40429E-02,6.006E-01
-2.40424E-02,6.201E-01
-2.40419E-02,6.104E-01
-2.40414E-02,6.201E-01
-2.40409E-02,6.201E-01
-2.40404E-02,6.104E-01
-2.40399E-02,6.299E-01
-2.40394E-02,5.811E-01
-2.40389E-02,6.104E-01
-2.40384E-02,5.811E-01
-2.40379E-02,5.811E-01
-2.40374E-02,6.201E-01
-2.40369E-02,6.006E-01
-2.40364E-02,5.811E-01
-2.40359E-02,5.908E-01
-2.40353E-02,5.908E-01
-2.40348E-02,6.104E-01
-2.40343E-02,6.104E-01
-2.40338E-02,6.104E-01
-2.40333E-02,6.006E-01
-2.40328E-02,6.006E-01
-2.40323E-02,6.201E-01
-2.40318E-02,5.811E-01
-2.40313E-02,6.299E-01
-2.40308E-02,5.811E-01
-2.40303E-02,5.811E-01
-2.40298E-02,5.713E-01
-2.40293E-02,5.908E-01
-2.40288E-02,6.006E-01
-2.40283E-02,5.713E-01
-2.40278E-02,6.006E-01
-2.40273E-02,6.104E-01
-2.40268E-02,6.201E-01
-2.40262E-02,5.908E-01
-2.40257E-02,5.713E-01
-2.40252E-02,5.908E-01
-2.40247E-02,6.104E-01
-2.40242E-02,5.908E-01
-2.40237E-02,5.713E-01
-2.40232E-02,6.006E-01
-2.40227E-02,6.006E-01
-2.40222E-02,6.104E-01
-2.40217E-02,5.908E-01
-2.40212E-02,5.811E-01
-2.40207E-02,6.201E-01
-2.40202E-02,5.908E-01
-2.40197E-02,6.104E-01
-2.40192E-02,5.908E-01
-2.40187E-02,5.908E-01
-2.40182E-02,5.811E-01
-2.40177E-02,5.811E-01
-2.40171E-02,6.104E-01
-2.40166E-02,6.104E-01
-2.40161E-02,6.201E-01
-2.40156E-02,5.908E-01
-2.40151E-02,6.201E-01
-2.40146E-02,6.006E-01
-2.40141E-02,6.299E-01
-2.40136E-02,6.104E-01
-2.40131E-02,6.104E-01
-2.40126E-02,6.201E-01
-2.40121E-02,6.299E-01
-2.40116E-02,6.396E-01
-2.40111E-02,6.299E-01
-2.40106E-02,6.104E-01
-2.40101E-02,6.201E-01
-2.40096E-02,5.908E-01
-2.40091E-02,5.908E-01
-2.40086E-02,5.908E-01
-2.40080E-02,6.104E-01
-2.40075E-02,5.811E-01
-2.40070E-02,6.396E-01
-2.40065E-02,6.104E-01
-2.40060E-02,6.104E-01
-2.40055E-02,6.201E-01
-2.40050E-02,6.006E-01
-2.40045E-02,6.104E-01
-2.40040E-02,6.104E-01
-2.40035E-02,6.104E-01
-2.40030E-02,6.006E-01
-2.40025E-02,6.201E-01
-2.40020E-02,6.104E-01
-2.40015E-02,5.908E-01
-2.40010E-02,5.713E-01
-2.40005E-02,5.811E-01
-2.40000E-02,5.713E-01
-2.39994E-02,5.811E-01
-2.39989E-02,5.811E-01
-2.39984E-02,5.908E-01
-2.39979E-02,6.006E-01
-2.39974E-02,5.811E-01
-2.39969E-02,6.201E-01
-2.39964E-02,5.811E-01
-2.39959E-02,5.811E-01
-2.39954E-02,5.811E-01
-2.39949E-02,5.713E-01
-2.39944E-02,5.811E-01
-2.39939E-02,5.420E-01
-2.39934E-02,5.713E-01
-2.39929E-02,5.908E-01
-2.39924E-02,6.104E-01
-2.39919E-02,6.299E-01
-2.39914E-02,6.104E-01
-2.39909E-02,5.908E-01
-2.39903E-02,6.104E-01
-2.39898E-02,6.104E-01
-2.39893E-02,6.006E-01
-2.39888E-02,5.811E-01
-2.39883E-02,6.396E-01
-2.39878E-02,6.299E-01
-2.39873E-02,6.104E-01
-2.39868E-02,6.396E-01
-2.39863E-02,6.104E-01
-2.39858E-02,6.494E-01
-2.39853E-02,6.396E-01
-2.39848E-02,6.494E-01
-2.39843E-02,6.201E-01
-2.39838E-02,5.908E-01
-2.39833E-02,6.104E-01
-2.39828E-02,6.006E-01
-2.39823E-02,6.201E-01
-2.39818E-02,6.201E-01
-2.39812E-02,6.299E-01
-2.39807E-02,6.006E-01
-2.39802E-02,6.104E-01
-2.39797E-02,5.908E-01
-2.39792E-02,6.201E-01
-2.39787E-02,6.006E-01
-2.39782E-02,6.006E-01
-2.39777E-02,6.104E-01
-2.39772E-02,6.104E-01
-2.39767E-02,6.299E-01
-2.39762E-02,6.201E-01
-2.39757E-02,6.104E-01
-2.39752E-02,6.104E-01
-2.39747E-02,6.104E-01
-2.39742E-02,6.104E-01
-2.39737E-02,6.006E-01
-2.39732E-02,6.104E-01
-2.39727E-02,6.104E-01
-2.39721E-02,6.201E-01
-2.39716E-02,6.006E-01
-2.39711E-02,5.811E-01
-2.39706E-02,6.104E-01
-2.39701E-02,6.006E-01
-2.39696E-02,5.908E-01
-2.39691E-02,6.006E-01
-2.39686E-02,6.104E-01
-2.39681E-02,6.299E-01
-2.39676E-02,6.201E-01
-2.39671E-02,6.201E-01
-2.39666E-02,6.299E-01
-2.39661E-02,6.299E-01
-2.39656E-02,6.006E-01
-2.39651E-02,6.201E-01
-2.39646E-02,6.201E-01
-2.39641E-02,6.104E-01
-2.39636E-02,6.201E-01
-2.39630E-02,6.104E-01
-2.39625E-02,6.299E-01
-2.39620E-02,6.201E-01
-2.39615E-02,6.299E-01
-2.39610E-02,6.494E-01
-2.39605E-02,6.299E-01
-2.39600E-02,6.104E-01
-2.39595E-02,6.396E-01
-2.39590E-02,6.396E-01
-2.39585E-02,6.104E-01
-2.39580E-02,6.006E-01
-2.39575E-02,5.908E-01
-2.39570E-02,6.104E-01
-2.39565E-02,6.104E-01
-2.39560E-02,6.299E-01
-2.39555E-02,6.201E-01
-2.39550E-02,6.104E-01
-2.39545E-02,6.201E-01
-2.39539E-02,6.104E-01
-2.39534E-02,6.104E-01
-2.39529E-02,6.104E-01
-2.39524E-02,5.908E-01
-2.39519E-02,6.006E-01
-2.39514E-02,6.299E-01
-2.39509E-02,6.396E-01
-2.39504E-02,6.494E-01
-2.39499E-02,6.592E-01
-2.39494E-02,6.201E-01
-2.39489E-02,6.396E-01
-2.39484E-02,6.104E-01
-2.39479E-02,5.908E-01
-2.39474E-02,6.201E-01
-2.39469E-02,6.299E-01
-2.39464E-02,6.006E-01
-2.39459E-02,6.104E-01
-2.39454E-02,5.908E-01
-2.39448E-02,6.299E-01
-2.39443E-02,6.104E-01
-2.39438E-02,6.104E-01
-2.39433E-02,6.006E-01
-2.39428E-02,6.104E-01
-2.39423E-02,6.006E-01
-2.39418E-02,5.713E-01
-2.39413E-02,5.811E-01
-2.39408E-02,5.811E-01
-2.39403E-02,6.201E-01
-2.39398E-02,6.299E-01
-2.39393E-02,6.396E-01
-2.39388E-02,6.104E-01
-2.39383E-02,6.396E-01
-2.39378E-02,6.396E-01
-2.39373E-02,6.201E-01
-2.39368E-02,6.104E-01
-2.39362E-02,6.104E-01
-2.39357E-02,6.104E-01
-2.39352E-02,6.104E-01
-2.39347E-02,5.908E-01
-2.39342E-02,6.104E-01
-2.39337E-02,6.006E-01
-2.39332E-02,6.299E-01
-2.39327E-02,6.201E-01
-2.39322E-02,5.908E-01
-2.39317E-02,6.006E-01
-2.39312E-02,5.811E-01
-2.39307E-02,5.811E-01
-2.39302E-02,5.908E-01
-2.39297E-02,6.201E-01
-2.39292E-02,6.104E-01
-2.39287E-02,6.006E-01
-2.39282E-02,6.104E-01
-2.39277E-02,6.006E-01
-2.39271E-02,6.299E-01
-2.39266E-02,6.006E-01
-2.39261E-02,6.104E-01
-2.39256E-02,6.396E-01
-2.39251E-02,6.104E-01
-2.39246E-02,6.201E-01
-2.39241E-02,6.104E-01
-2.39236E-02,6.201E-01
-2.39231E-02,6.299E-01
-2.39226E-02,6.201E-01
-2.39221E-02,6.396E-01
-2.39216E-02,6.201E-01
-2.39211E-02,6.396E-01
-2.39206E-02,6.299E-01
-2.39201E-02,6.201E-01
-2.39196E-02,6.104E-01
-2.39191E-02,6.201E-01
-2.39186E-02,6.201E-01
-2.39180E-02,6.396E-01
-2.39175E-02,6.299E-01
-2.39170E-02,6.201E-01
-2.39165E-02,6.299E-01
-2.39160E-02,6.396E-01
-2.39155E-02,6.104E-01
-2.39150E-02,6.006E-01
-2.39145E-02,6.299E-01
-2.39140E-02,6.201E-01
-2.39135E-02,6.201E-01
-2.39130E-02,6.104E-01
-2.39125E-02,6.104E-01
-2.39120E-02,6.104E-01
-2.39115E-02,6.104E-01
-2.39110E-02,6.299E-01
-2.39105E-02,6.104E-01
-2.39100E-02,6.104E-01
-2.39095E-02,6.006E-01
-2.39089E-02,6.104E-01
-2.39084E-02,6.006E-01
-2.39079E-02,6.104E-01
-2.39074E-02,6.299E-01
-2.39069E-02,6.299E-01
-2.39064E-02,6.299E-01
-2.39059E-02,6.396E-01
-2.39054E-02,6.104E-01
-2.39049E-02,6.396E-01
-2.39044E-02,6.494E-01
-2.39039E-02,6.201E-01
-2.39034E-02,6.299E-01
-2.39029E-02,6.299E-01
-2.39024E-02,6.299E-01
-2.39019E-02,6.299E-01
-2.39014E-02,6.104E-01
-2.39009E-02,5.908E-01
-2.39004E-02,6.006E-01
-2.38998E-02,6.299E-01
-2.38993E-02,6.299E-01
-2.38988E-02,6.006E-01
-2.38983E-02,5.811E-01
-2.38978E-02,6.006E-01
-2.38973E-02,6.104E-01
-2.38968E-02,5.908E-01
-2.38963E-02,6.006E-01
-2.38958E-02,6.104E-01
-2.38953E-02,6.104E-01
-2.38948E-02,6.006E-01
-2.38943E-02,6.006E-01
-2.38938E-02,5.908E-01
-2.38933E-02,6.006E-01
-2.38928E-02,5.713E-01
-2.38923E-02,6.104E-01
-2.38918E-02,6.104E-01
-2.38913E-02,6.201E-01
-2.38907E-02,6.201E-01
-2.38902E-02,6.396E-01
-2.38897E-02,6.201E-01
-2.38892E-02,6.299E-01
-2.38887E-02,6.299E-01
-2.38882E-02,6.299E-01
-2.38877E-02,6.006E-01
-2.38872E-02,5.908E-01
-2.38867E-02,6.201E-01
-2.38862E-02,6.201E-01
-2.38857E-02,6.299E-01
-2.38852E-02,6.396E-01
-2.38847E-02,6.299E-01
-2.38842E-02,6.299E-01
-2.38837E-02,6.006E-01
-2.38832E-02,6.299E-01
-2.38827E-02,6.006E-01
-2.38822E-02,6.006E-01
-2.38816E-02,6.396E-01
-2.38811E-02,6.006E-01
-2.38806E-02,6.396E-01
-2.38801E-02,6.201E-01
-2.38796E-02,6.396E-01
-2.38791E-02,5.908E-01
-2.38786E-02,5.811E-01
-2.38781E-02,6.104E-01
-2.38776E-02,5.811E-01
-2.38771E-02,6.104E-01
-2.38766E-02,5.518E-01
-2.38761E-02,5.811E-01
-2.38756E-02,6.104E-01
-2.38751E-02,5.713E-01
-2.38746E-02,5.811E-01
-2.38741E-02,6.006E-01
-2.38736E-02,5.713E-01
-2.38730E-02,6.201E-01
-2.38725E-02,6.006E-01
-2.38720E-02,5.811E-01
-2.38715E-02,6.299E-01
-2.38710E-02,6.494E-01
-2.38705E-02,6.494E-01
-2.38700E-02,6.494E-01
-2.38695E-02,6.201E-01
-2.38690E-02,6.299E-01
-2.38685E-02,6.104E-01
-2.38680E-02,6.396E-01
-2.38675E-02,6.201E-01
-2.38670E-02,6.104E-01
-2.38665E-02,6.201E-01
-2.38660E-02,6.104E-01
-2.38655E-02,6.104E-01
-2.38650E-02,6.104E-01
-2.38645E-02,6.201E-01
-2.38639E-02,6.494E-01
-2.38634E-02,6.006E-01
-2.38629E-02,6.396E-01
-2.38624E-02,6.494E-01
-2.38619E-02,6.201E-01
-2.38614E-02,6.201E-01
-2.38609E-02,6.104E-01
-2.38604E-02,6.104E-01
-2.38599E-02,6.201E-01
-2.38594E-02,5.811E-01
-2.38589E-02,6.299E-01
-2.38584E-02,6.494E-01
-2.38579E-02,6.201E-01
-2.38574E-02,5.811E-01
