in s,C1 in V
-9.078432E-03,5.0470E+00
-9.077926E-03,5.0470E+00
-9.077421E-03,5.0567E+00
-9.076915E-03,5.0665E+00
-9.076410E-03,5.0519E+00
-9.075904E-03,5.0567E+00
-9.075398E-03,5.0616E+00
-9.074893E-03,5.0763E+00
-9.074387E-03,5.0812E+00
-9.073882E-03,5.0763E+00
-9.073376E-03,5.0714E+00
-9.072870E-03,5.0860E+00
-9.072365E-03,5.0763E+00
-9.071859E-03,5.0616E+00
-9.071354E-03,5.0519E+00
-9.070848E-03,5.0372E+00
-9.070342E-03,5.0470E+00
-9.069837E-03,5.0470E+00
-9.069331E-03,5.0567E+00
-9.068826E-03,5.0372E+00
-9.068320E-03,5.0421E+00
-9.067814E-03,5.0616E+00
-9.067309E-03,5.0616E+00
-9.066803E-03,5.0567E+00
-9.066298E-03,5.0665E+00
-9.065792E-03,5.0714E+00
-9.065286E-03,5.0616E+00
-9.064781E-03,5.0665E+00
-9.064275E-03,5.0616E+00
-9.063770E-03,5.0519E+00
-9.063264E-03,5.0567E+00
-9.062758E-03,5.0372E+00
-9.062253E-03,5.0616E+00
-9.061747E-03,5.0812E+00
-9.061242E-03,5.0616E+00
-9.060736E-03,5.0519E+00
-9.060230E-03,5.0665E+00
-9.059725E-03,5.0665E+00
-9.059219E-03,5.0665E+00
-9.058714E-03,5.0616E+00
-9.058208E-03,5.0470E+00
-9.057702E-03,5.0616E+00
-9.057197E-03,5.0812E+00
-9.056691E-03,5.0616E+00
-9.056186E-03,5.0714E+00
-9.055680E-03,5.0714E+00
-9.055174E-03,5.0812E+00
-9.054669E-03,5.0714E+00
-9.054163E-03,5.0714E+00
-9.053658E-03,5.0470E+00
-9.053152E-03,5.0665E+00
-9.052646E-03,5.0616E+00
-9.052141E-03,5.0616E+00
-9.051635E-03,5.0470E+00
-9.051130E-03,5.0567E+00
-9.050624E-03,5.0812E+00
-9.050118E-03,5.0323E+00
-9.049613E-03,5.0372E+00
-9.049107E-03,5.0421E+00
-9.048602E-03,5.0470E+00
-9.048096E-03,5.0421E+00
-9.047590E-03,5.0323E+00
-9.047085E-03,5.0470E+00
-9.046579E-03,5.0470E+00
-9.046074E-03,5.0372E+00
-9.045568E-03,5.0372E+00
-9.045062E-03,5.0421E+00
-9.044557E-03,5.0372E+00
-9.044051E-03,5.0372E+00
-9.043546E-03,5.0567E+00
-9.043040E-03,5.0421E+00
-9.042534E-03,5.0470E+00
-9.042029E-03,5.0323E+00
-9.041523E-03,5.0519E+00
-9.041018E-03,5.0567E+00
-9.040512E-03,5.0812E+00
-9.040006E-03,5.0714E+00
-9.039501E-03,5.0567E+00
-9.038995E-03,5.0714E+00
-9.038490E-03,5.0616E+00
-9.037984E-03,5.0519E+00
-9.037478E-03,5.0372E+00
-9.036973E-03,5.0519E+00
-9.036467E-03,5.0421E+00
-9.035962E-03,5.0323E+00
-9.035456E-03,5.0226E+00
-9.034950E-03,5.0470E+00
-9.034445E-03,5.0616E+00
-9.033939E-03,5.0470E+00
-9.033434E-03,5.0616E+00
-9.032928E-03,5.0470E+00
-9.032422E-03,5.0470E+00
-9.031917E-03,5.0616E+00
-9.031411E-03,5.0567E+00
-9.030906E-03,5.0567E+00
-9.030400E-03,5.0421E+00
-9.029894E-03,5.0567E+00
-9.029389E-03,5.0616E+00
-9.028883E-03,5.0714E+00
-9.028378E-03,5.0714E+00
-9.027872E-03,5.0567E+00
-9.027366E-03,5.0763E+00
-9.026861E-03,5.0616E+00
-9.026355E-03,5.0616E+00
-9.025850E-03,5.0470E+00
-9.025344E-03,5.0763E+00
-9.024838E-03,5.0616E+00
-9.024333E-03,5.0665E+00
-9.023827E-03,5.0616E+00
-9.023322E-03,5.0763E+00
-9.022816E-03,5.0812E+00
-9.022310E-03,5.0665E+00
-9.021805E-03,5.0519E+00
-9.021299E-03,5.0421E+00
-9.020794E-03,5.0665E+00
-9.020288E-03,5.0616E+00
-9.019782E-03,5.0714E+00
-9.019277E-03,5.0909E+00
-9.018771E-03,5.0616E+00
-9.018266E-03,5.0665E+00
-9.017760E-03,5.0519E+00
-9.017254E-03,5.0665E+00
-9.016749E-03,5.0763E+00
-9.016243E-03,5.0567E+00
-9.015738E-03,5.0470E+00
-9.015232E-03,5.0616E+00
-9.014726E-03,5.0567E+00
-9.014221E-03,5.0665E+00
-9.013715E-03,5.0519E+00
-9.013210E-03,5.0567E+00
-9.012704E-03,5.0812E+00
-9.012198E-03,5.0763E+00
-9.011693E-03,5.0567E+00
-9.011187E-03,5.0519E+00
-9.010682E-03,5.0372E+00
-9.010176E-03,5.0177E+00
-9.009670E-03,5.0177E+00
-9.009165E-03,5.0421E+00
-9.008659E-03,5.0470E+00
-9.008154E-03,5.0421E+00
-9.007648E-03,5.0519E+00
-9.007142E-03,5.0470E+00
-9.006637E-03,5.0470E+00
-9.006131E-03,5.0470E+00
-9.005626E-03,5.0323E+00
-9.005120E-03,5.0519E+00
-9.004614E-03,5.0567E+00
-9.004109E-03,5.0567E+00
-9.003603E-03,5.0421E+00
-9.003098E-03,5.0323E+00
-9.002592E-03,5.0470E+00
-9.002086E-03,5.0421E+00
-9.001581E-03,5.0421E+00
-9.001075E-03,5.0421E+00
-9.000570E-03,5.0323E+00
-9.000064E-03,5.0421E+00
-8.999558E-03,5.0323E+00
-8.999053E-03,5.0470E+00
-8.998547E-03,5.0421E+00
-8.998042E-03,5.0470E+00
-8.997536E-03,5.0421E+00
-8.997030E-03,5.0616E+00
-8.996525E-03,5.0714E+00
-8.996019E-03,5.0421E+00
-8.995514E-03,5.0519E+00
-8.995008E-03,5.0470E+00
-8.994502E-03,5.0616E+00
-8.993997E-03,5.0812E+00
-8.993491E-03,5.0519E+00
-8.992986E-03,5.0470E+00
-8.992480E-03,5.0567E+00
-8.991974E-03,5.0812E+00
-8.991469E-03,5.0665E+00
-8.990963E-03,5.0812E+00
-8.990458E-03,5.0812E+00
-8.989952E-03,5.0812E+00
-8.989446E-03,5.0714E+00
-8.988941E-03,5.0519E+00
-8.988435E-03,5.0519E+00
-8.987930E-03,5.0421E+00
-8.987424E-03,5.0616E+00
-8.986918E-03,5.0567E+00
-8.986413E-03,5.0470E+00
-8.985907E-03,5.0470E+00
-8.985402E-03,5.0519E+00
-8.984896E-03,5.0616E+00
-8.984390E-03,5.0714E+00
-8.983885E-03,5.0665E+00
-8.983379E-03,5.0714E+00
-8.982874E-03,5.0665E+00
-8.982368E-03,5.0665E+00
-8.981862E-03,5.0665E+00
-8.981357E-03,5.0665E+00
-8.980851E-03,5.0616E+00
-8.980346E-03,5.0616E+00
-8.979840E-03,5.0470E+00
-8.979334E-03,5.0665E+00
-8.978829E-03,5.0616E+00
-8.978323E-03,5.0519E+00
-8.977818E-03,5.0372E+00
-8.977312E-03,5.0470E+00
-8.976806E-03,5.0616E+00
-8.976301E-03,5.0714E+00
-8.975795E-03,5.0616E+00
-8.975290E-03,5.0470E+00
-8.974784E-03,5.0470E+00
-8.974278E-03,5.0470E+00
-8.973773E-03,5.0323E+00
-8.973267E-03,5.0274E+00
-8.972762E-03,5.0274E+00
-8.972256E-03,5.0177E+00
-8.971750E-03,5.0323E+00
-8.971245E-03,5.0274E+00
-8.970739E-03,5.0177E+00
-8.970234E-03,5.0372E+00
-8.969728E-03,5.0470E+00
-8.969222E-03,5.0519E+00
-8.968717E-03,5.0274E+00
-8.968211E-03,5.0274E+00
-8.967706E-03,5.0372E+00
-8.967200E-03,5.0372E+00
-8.966694E-03,5.0274E+00
-8.966189E-03,5.0323E+00
-8.965683E-03,5.0421E+00
-8.965178E-03,5.0323E+00
-8.964672E-03,5.0372E+00
-8.964166E-03,5.0421E+00
-8.963661E-03,5.0274E+00
-8.963155E-03,5.0421E+00
-8.962650E-03,5.0812E+00
-8.962144E-03,5.0567E+00
-8.961638E-03,5.0421E+00
-8.961133E-03,5.0421E+00
-8.960627E-03,5.0274E+00
-8.960122E-03,5.0470E+00
-8.959616E-03,5.0372E+00
-8.959110E-03,5.0470E+00
-8.958605E-03,5.0421E+00
-8.958099E-03,5.0567E+00
-8.957594E-03,5.0616E+00
-8.957088E-03,5.0470E+00
-8.956582E-03,5.0421E+00
-8.956077E-03,5.0421E+00
-8.955571E-03,5.0372E+00
-8.955066E-03,5.0421E+00
-8.954560E-03,5.0274E+00
-8.954054E-03,5.0519E+00
-8.953549E-03,5.0372E+00
-8.953043E-03,5.0421E+00
-8.952538E-03,5.0519E+00
-8.952032E-03,5.0616E+00
-8.951526E-03,5.0470E+00
-8.951021E-03,5.0519E+00
-8.950515E-03,5.0470E+00
-8.950010E-03,5.0274E+00
-8.949504E-03,5.0470E+00
-8.948998E-03,5.0372E+00
-8.948493E-03,5.0616E+00
-8.947987E-03,5.0519E+00
-8.947482E-03,5.0421E+00
-8.946976E-03,5.0274E+00
-8.946470E-03,5.0226E+00
-8.945965E-03,5.0274E+00
-8.945459E-03,5.0421E+00
-8.944954E-03,5.0470E+00
-8.944448E-03,5.0470E+00
-8.943942E-03,5.0567E+00
-8.943437E-03,5.0470E+00
-8.942931E-03,5.0470E+00
-8.942426E-03,5.0519E+00
-8.941920E-03,5.0519E+00
-8.941414E-03,5.0421E+00
-8.940909E-03,5.0177E+00
-8.940403E-03,5.0470E+00
-8.939898E-03,5.0421E+00
-8.939392E-03,5.0274E+00
-8.938886E-03,5.0372E+00
-8.938381E-03,5.0421E+00
-8.937875E-03,5.0128E+00
-8.937370E-03,5.0226E+00
-8.936864E-03,5.0519E+00
-8.936358E-03,5.0274E+00
-8.935853E-03,5.0372E+00
-8.935347E-03,5.0372E+00
-8.934842E-03,5.0470E+00
-8.934336E-03,5.0177E+00
-8.933830E-03,5.0372E+00
-8.933325E-03,5.0274E+00
-8.932819E-03,5.0274E+00
-8.932314E-03,5.0177E+00
-8.931808E-03,5.0421E+00
-8.931302E-03,5.0567E+00
-8.930797E-03,5.0372E+00
-8.930291E-03,5.0421E+00
-8.929786E-03,5.0372E+00
-8.929280E-03,5.0226E+00
-8.928774E-03,5.0274E+00
-8.928269E-03,5.0226E+00
-8.927763E-03,5.0421E+00
-8.927258E-03,5.0470E+00
-8.926752E-03,5.0274E+00
-8.926246E-03,5.0226E+00
-8.925741E-03,5.0323E+00
-8.925235E-03,5.0323E+00
-8.924730E-03,5.0274E+00
-8.924224E-03,5.0323E+00
-8.923718E-03,5.0372E+00
-8.923213E-03,5.0372E+00
-8.922707E-03,5.0421E+00
-8.922202E-03,5.0226E+00
-8.921696E-03,5.0226E+00
-8.921190E-03,5.0274E+00
-8.920685E-03,5.0274E+00
-8.920179E-03,5.0470E+00
-8.919674E-03,5.0519E+00
-8.919168E-03,5.0323E+00
-8.918662E-03,5.0226E+00
-8.918157E-03,5.0421E+00
-8.917651E-03,5.0519E+00
-8.917146E-03,5.0616E+00
-8.916640E-03,5.0421E+00
-8.916134E-03,5.0567E+00
-8.915629E-03,5.0519E+00
-8.915123E-03,5.0470E+00
-8.914618E-03,5.0567E+00
-8.914112E-03,5.0372E+00
-8.913606E-03,5.0421E+00
-8.913101E-03,5.0372E+00
-8.912595E-03,5.0323E+00
-8.912090E-03,5.0470E+00
-8.911584E-03,5.0616E+00
-8.911078E-03,5.0616E+00
-8.910573E-03,5.0519E+00
-8.910067E-03,5.0812E+00
-8.909562E-03,5.0616E+00
-8.909056E-03,5.0616E+00
-8.908550E-03,5.0519E+00
-8.908045E-03,5.0372E+00
-8.907539E-03,5.0519E+00
-8.907034E-03,5.0665E+00
-8.906528E-03,5.0714E+00
-8.906022E-03,5.0567E+00
-8.905517E-03,5.0616E+00
-8.905011E-03,5.0519E+00
-8.904506E-03,5.0519E+00
-8.904000E-03,5.0470E+00
-8.903494E-03,5.0323E+00
-8.902989E-03,5.0519E+00
-8.902483E-03,5.0616E+00
-8.901978E-03,5.0519E+00
-8.901472E-03,5.0567E+00
-8.900966E-03,5.0714E+00
-8.900461E-03,5.0763E+00
-8.899955E-03,5.0665E+00
-8.899450E-03,5.0665E+00
-8.898944E-03,5.0567E+00
-8.898438E-03,5.0665E+00
-8.897933E-03,5.0812E+00
-8.897427E-03,5.0763E+00
-8.896922E-03,5.0616E+00
-8.896416E-03,5.0616E+00
-8.895910E-03,5.0909E+00
-8.895405E-03,5.0714E+00
-8.894899E-03,5.0323E+00
-8.894394E-03,5.0616E+00
-8.893888E-03,5.0616E+00
-8.893382E-03,5.0665E+00
-8.892877E-03,5.0714E+00
-8.892371E-03,5.0763E+00
-8.891866E-03,5.0812E+00
-8.891360E-03,5.0860E+00
-8.890854E-03,5.0763E+00
-8.890349E-03,5.0665E+00
-8.889843E-03,5.0665E+00
-8.889338E-03,5.0714E+00
-8.888832E-03,5.0812E+00
-8.888326E-03,5.0812E+00
-8.887821E-03,5.0665E+00
-8.887315E-03,5.0812E+00
-8.886810E-03,5.0567E+00
-8.886304E-03,5.0616E+00
-8.885798E-03,5.0470E+00
-8.885293E-03,5.0274E+00
-8.884787E-03,5.0470E+00
-8.884282E-03,5.0567E+00
-8.883776E-03,5.0616E+00
-8.883270E-03,5.0470E+00
-8.882765E-03,5.0616E+00
-8.882259E-03,5.0519E+00
-8.881754E-03,5.0812E+00
-8.881248E-03,5.0812E+00
-8.880742E-03,5.0519E+00
-8.880237E-03,5.0616E+00
-8.879731E-03,5.0616E+00
-8.879226E-03,5.0567E+00
-8.878720E-03,5.0763E+00
-8.878214E-03,5.0665E+00
-8.877709E-03,5.0714E+00
-8.877203E-03,5.0763E+00
-8.876698E-03,5.0616E+00
-8.876192E-03,5.0763E+00
-8.875686E-03,5.0665E+00
-8.875181E-03,5.0567E+00
-8.874675E-03,5.0616E+00
-8.874170E-03,5.0567E+00
-8.873664E-03,5.0616E+00
-8.873158E-03,5.0519E+00
-8.872653E-03,5.0616E+00
-8.872147E-03,5.0616E+00
-8.871642E-03,5.0470E+00
-8.871136E-03,5.0274E+00
-8.870630E-03,5.0665E+00
-8.870125E-03,5.0616E+00
-8.869619E-03,5.0519E+00
-8.869114E-03,5.0567E+00
-8.868608E-03,5.0812E+00
-8.868102E-03,5.0714E+00
-8.867597E-03,5.0665E+00
-8.867091E-03,5.0665E+00
-8.866586E-03,5.0421E+00
-8.866080E-03,5.0323E+00
-8.865574E-03,5.0519E+00
-8.865069E-03,5.0470E+00
-8.864563E-03,5.0519E+00
-8.864058E-03,5.0616E+00
-8.863552E-03,5.0421E+00
-8.863046E-03,5.0470E+00
-8.862541E-03,5.0519E+00
-8.862035E-03,5.0470E+00
-8.861530E-03,5.0519E+00
-8.861024E-03,5.0616E+00
-8.860518E-03,5.0567E+00
-8.860013E-03,5.0714E+00
-8.859507E-03,5.0616E+00
-8.859002E-03,5.0812E+00
-8.858496E-03,5.0812E+00
-8.857990E-03,5.0616E+00
-8.857485E-03,5.0519E+00
-8.856979E-03,5.0470E+00
-8.856474E-03,5.0616E+00
-8.855968E-03,5.0567E+00
-8.855462E-03,5.0616E+00
-8.854957E-03,5.0567E+00
-8.854451E-03,5.0665E+00
-8.853946E-03,5.0763E+00
-8.853440E-03,5.0812E+00
-8.852934E-03,5.0616E+00
-8.852429E-03,5.0665E+00
-8.851923E-03,5.0567E+00
-8.851418E-03,5.0665E+00
-8.850912E-03,5.0567E+00
-8.850406E-03,5.0421E+00
-8.849901E-03,5.0470E+00
-8.849395E-03,5.0323E+00
-8.848890E-03,5.0323E+00
-8.848384E-03,5.0323E+00
-8.847878E-03,5.0323E+00
-8.847373E-03,5.0421E+00
-8.846867E-03,5.0470E+00
-8.846362E-03,5.0421E+00
-8.845856E-03,5.0372E+00
-8.845350E-03,5.0274E+00
-8.844845E-03,5.0372E+00
-8.844339E-03,5.0274E+00
-8.843834E-03,5.0567E+00
-8.843328E-03,5.0372E+00
-8.842822E-03,5.0616E+00
-8.842317E-03,5.0274E+00
-8.841811E-03,5.0421E+00
-8.841306E-03,5.0372E+00
-8.840800E-03,5.0421E+00
-8.840294E-03,5.0519E+00
-8.839789E-03,5.0616E+00
-8.839283E-03,5.0519E+00
-8.838778E-03,5.0616E+00
-8.838272E-03,5.0665E+00
-8.837766E-03,5.0665E+00
-8.837261E-03,5.0812E+00
-8.836755E-03,5.0812E+00
-8.836250E-03,5.0763E+00
-8.835744E-03,5.0909E+00
-8.835238E-03,5.0616E+00
-8.834733E-03,5.0567E+00
-8.834227E-03,5.0763E+00
-8.833722E-03,5.0665E+00
-8.833216E-03,5.0616E+00
-8.832710E-03,5.0470E+00
-8.832205E-03,5.0567E+00
-8.831699E-03,5.0323E+00
-8.831194E-03,5.0323E+00
-8.830688E-03,5.0421E+00
-8.830182E-03,5.0470E+00
-8.829677E-03,5.0519E+00
-8.829171E-03,5.0470E+00
-8.828666E-03,5.0470E+00
-8.828160E-03,5.0372E+00
-8.827654E-03,5.0323E+00
-8.827149E-03,5.0177E+00
-8.826643E-03,5.0421E+00
-8.826138E-03,5.0470E+00
-8.825632E-03,5.0470E+00
-8.825126E-03,5.0519E+00
-8.824621E-03,5.0519E+00
-8.824115E-03,5.0519E+00
-8.823610E-03,5.0372E+00
-8.823104E-03,5.0470E+00
-8.822598E-03,5.0470E+00
-8.822093E-03,5.0519E+00
-8.821587E-03,5.0519E+00
-8.821082E-03,5.0567E+00
-8.820576E-03,5.0470E+00
-8.820070E-03,5.0470E+00
-8.819565E-03,5.0470E+00
-8.819059E-03,5.0519E+00
-8.818554E-03,5.0616E+00
-8.818048E-03,5.0616E+00
-8.817542E-03,5.0274E+00
-8.817037E-03,5.0421E+00
-8.816531E-03,5.0421E+00
-8.816026E-03,5.0567E+00
-8.815520E-03,5.0567E+00
-8.815014E-03,5.0567E+00
-8.814509E-03,5.0470E+00
-8.814003E-03,5.0519E+00
-8.813498E-03,5.0567E+00
-8.812992E-03,5.0274E+00
-8.812486E-03,5.0323E+00
-8.811981E-03,5.0323E+00
-8.811475E-03,5.0421E+00
-8.810970E-03,5.0274E+00
-8.810464E-03,5.0372E+00
-8.809958E-03,5.0372E+00
-8.809453E-03,5.0274E+00
-8.808947E-03,5.0470E+00
-8.808442E-03,5.0372E+00
-8.807936E-03,5.0519E+00
-8.807430E-03,5.0616E+00
-8.806925E-03,5.0470E+00
-8.806419E-03,5.0470E+00
-8.805914E-03,5.0470E+00
-8.805408E-03,5.0274E+00
-8.804902E-03,5.0323E+00
-8.804397E-03,5.0421E+00
-8.803891E-03,5.0470E+00
-8.803386E-03,5.0421E+00
-8.802880E-03,5.0567E+00
-8.802374E-03,5.0519E+00
-8.801869E-03,5.0616E+00
-8.801363E-03,5.0421E+00
-8.800858E-03,5.0567E+00
-8.800352E-03,5.0616E+00
-8.799846E-03,5.0616E+00
-8.799341E-03,5.0616E+00
-8.798835E-03,5.0567E+00
-8.798330E-03,5.0519E+00
-8.797824E-03,5.0616E+00
-8.797318E-03,5.0616E+00
-8.796813E-03,5.0567E+00
-8.796307E-03,5.0616E+00
-8.795802E-03,5.0714E+00
-8.795296E-03,5.0812E+00
-8.794790E-03,5.0714E+00
-8.794285E-03,5.0616E+00
-8.793779E-03,5.0812E+00
-8.793274E-03,5.0616E+00
-8.792768E-03,5.0665E+00
-8.792262E-03,5.0519E+00
-8.791757E-03,5.0567E+00
-8.791251E-03,5.0616E+00
-8.790746E-03,5.0616E+00
-8.790240E-03,5.0665E+00
-8.789734E-03,5.0616E+00
-8.789229E-03,5.0763E+00
-8.788723E-03,5.0616E+00
-8.788218E-03,5.0616E+00
-8.787712E-03,5.0274E+00
-8.787206E-03,5.0274E+00
-8.786701E-03,5.0567E+00
-8.786195E-03,5.0470E+00
-8.785690E-03,5.0519E+00
-8.785184E-03,5.0616E+00
-8.784678E-03,5.0616E+00
-8.784173E-03,5.0763E+00
-8.783667E-03,5.0714E+00
-8.783162E-03,5.0714E+00
